content,file_path
"问题是计算机本科应选择中山大学还是哈尔滨工业大学（深圳）？,简单的描述是题主高三，题中所诉两个大学都有把握上。专业目标CS，希望毕业后能去美国CS top4（斯坦福 MIT伯克利CMU）读研甚至读博，目前希望是AI方向，ML。想问各位学长以及问答社区大佬，这两个学校CS实力和留学上有什么优劣。吃饭的时候总结了几条路（以斯坦福全奖PhD为目标）1.复读，考清华，二招进姚班2.复读，准备出国，美本CS TOP103.中上985CS（北航，中山，哈工大，华科），考Xens4.中上985CS，科研MSRA高GPA，cmu ma-斯坦福5.中上985CS，科研MSRA高GPA，加拿大研究型硕士-斯坦福6.中上985CS，科研MSRA高GPA，港校（港中，港科，港大）或NUS-斯坦福不一定要是斯坦福这个难度最高的，只是单纯因为S大是我梦校以此为例而已。,正文为计算机科学与技术是哈工大的一级国家重点学科，选哈工大没错，深圳校区更好",webtext2019zh\web_text_zh_testa.json
"问题是和女闺蜜一起睡是怎样一种体验？,简单的描述是,正文为我们是在大学里认识的，相处得很愉快，一开始真的什么想法都没有，但不知从哪天起我觉得他其实还算是个美男子，后来发现有很多妹子追他，心里居然有些不开心，难道我这是在吃醋？ 有次朋友间嬉戏打闹，我被人推到了他身上，胸贴在了他背上，他脸红了一下，我心想你脸红什么鬼，心里也有点小鹿乱撞。他陪我买衣服，我试衣服的时候他一直看着我，我心里又开始虚了。有次和他打网球回来浑身酸痛，他说我帮你按摩按摩，我同意了，他",webtext2019zh\web_text_zh_testa.json
"问题是做老板是一种什么体验？,简单的描述是,正文为说一下我的看法。当老板，出来做生意，首先要面对的，就是解决各类的矛盾冲突，比如政府管制同行捣乱客户刁难邻里投诉等问题。这些问题是肯定要遇到的，因为去从事这些行业的，肯定不是富二代官二代，没有社会关系和资源帮助，只能靠自己解决，所以，为什么说创业的路上，十死一生甚至百死一生。但破解这些问题，并非没有方法，我来简单说一下： 1政府管制 这个问题我们经常遇到，特别是企业刚刚成立规模很小或者初",webtext2019zh\web_text_zh_testa.json
"问题是如何看待渠县高考后自杀少年所留遗书？,简单的描述是,正文为这个男孩子的遗书已经很压抑了，然而结合他死后他父母对记者说的话一起食用觉得更加心寒。本来以为儿子自杀以后父母会悔恨过去的种种错误，但是看起来他父母好像一直在为自己开脱哟。他父母的话概括来说就是：我们确实挺严厉，但是没你说的这么过分啊，你这孩子不仅把我们说的这么不堪，还去自杀，实在是太记仇太不厚道了。若是真如他父母所言，对他没有那么压迫的话，真的不至于如此绝望。邻居之类的证言我觉得也有一定的水",webtext2019zh\web_text_zh_testa.json
"问题是乔布斯去世引发巨大的悼念潮，比尔·盖茨如果走了会有这样的规模吗？,简单的描述是,正文为我想扁问这个问题的人。就被“标记”需要详细阐述： 别逼我骂人啊。",webtext2019zh\web_text_zh_testa.json
"问题是可以用钱买到喜欢的人吗？,简单的描述是讲真。<br>求科学现实地解答，期待长答案。<br>不然编个故事来听听呗。<br>---------------------------------------------------------------------------------------------------------<br>原本只是想撒个娇的提问，却有这么多人关注呢，但并没有看到满意的答案。<br><br>答案这种东西，就是让人看到会了解一个问题的解法啊。<br>比如究竟能不能买到喜欢的人，如果买不到那是为什么，如果买得到，要去哪里买，购买流程是怎样的，能不能刷卡积分和怎样获得打折啊等等，题主可是很认真地期待着人生的导师降临来引领我等信徒飞升呐。<br><br>你们呀<br><br>气不过的我，于是埋头5天，自己给出了一个答案，虽然不完美也永远不会满意，但这是我自己给自己的答案：,正文为A： 我们去喝咖啡吧。我们去看电影吧。我们去旅游吧。一个月后二人在交往中产生了相惜相爱之意。B： 美女，在线吗？要睡了。美女，在线吗？嗯，稍等我去洗个澡。美女，在线吗？对不起，您不是对方的好友",webtext2019zh\web_text_zh_testa.json
"问题是为什么小时候很自觉地有教养，甚至有些比大人做得还好，长大以后就丢失了很多？,简单的描述是刚才出门的时候我终于明白，如果家里面的人对待你都是带着刺的，那么没有非常高尚的心的我，一定也是越来越忍受不了的吧。不懂为什么家里人互爱的方式让人这么难受，还有那难能可贵的温柔。我也想被宠爱啊。<br><br>想再說明一下我的意思。我現在仍然基本的禮貌禮儀教養還是會做到，你讓我隨地亂扔垃圾我一定做不來。只不過我長大後發現，有少數人做得特別棒，我覺得他們很棒，我好喜歡他們，我又發現其實很多我小時候能做到，只不過現在竟然不行了，如果我一直那樣，現在會不會也很棒？我想像他們一樣棒，我不想成為比以前更糟糕的人，你們明白嗎？這種心情<br>另外我說會不會是因為不善良了，是有原因的。有幾個人說我小時候的家教特別好，其實我想說我家的環境並不好，所以我小時候會特別注意不像他們一樣不經意地伤害到別人還不知道，會注意讓別人感到開心愉快，周圍的同學和小孩子不是會注意說謝謝的人，所以我注意說謝謝，我感覺我說了以後，別人開心，我也開心。想來想去，覺得小時候的自己真的善良到不行，不是裝出來的，是我想那麽做。<br><br>小时候（大概就是小学）不自觉地做的很多事，现在看来都是很有教养的，比如说把谢谢挂在嘴边，会考虑别人的辛苦和面子，会委婉地表达，不会插队，会总是微笑，会用善意温柔的方式对待伤害，会乐于助人，会克制住不骂人不说脏话，会尽量与别人和平相处等等等等这些都是我能回忆起来我小时候自己就会想到会去做的。<br><br>可是发现长大以后的自己，根本没有小时候有教养，变得竟然比小时候还任性，比小时候更会伤害别人的感受，比小时候更控制不住愤怒的情绪，不再时时刻刻说谢谢，变得不再委婉，有很多讨厌的东西，觉得自己变得好糟糕的同时也在疑惑，为何小时候那么好，长大以后就变得这么糟糕？<br><br><br>不知道有没有人像我一样，是因为不再那么善良了吗？总觉得很多有教养的行为都是因为发自内心的善良，所以不用别人说也可以想到。<br><br>第一次问问题，第一次邀请人，有点小紧张，谢谢来看和关注回答我的问题的人 辛苦了<br><br>7.26 0144不知道加几句会不会怎么样哈哈没想到这么多人关注和回答，受宠若惊的感觉大家回答的话让我感觉从各个角度都看得更清楚了 真的很感谢大家。对我真的很有帮助，你们一定也很开心吧 你们好强大啊,正文为不好意思不请自来。现在依然会保持基本的教养，像“谢谢，不好意思打搅一下”这种词一直在使用中。题主之所以觉得自己没以前有教养了，是因为题主被众人化了，没有了一颗爆棚的自信心。什么意思？周围的人每天交流都不用那么客气语气词了，你如果还用这么礼貌的词语会让人感觉你太客气了产生距离感，所以久而久之自然不会用那些词语了。这是我觉得会觉得长大后没有礼貌的原因。如果想保持礼貌，你首先得有一颗大心脏，觉得自己",webtext2019zh\web_text_zh_testa.json
"问题是本科读的金属材料工程，将来想出国读博的话，研究生读什么方向合适呢？,简单的描述是觉得金属材料这个专业工作环境不好，基本都是制造业。以后想找一个环境不是很差的企业，或是单位工作，那么研究生应该读什么方向呢？,正文为我和答主一样，本科专业金属材料工程，硕士搞的是纳米材料超弹性，因为老板属ME院，毕业时意外拿到ME.Eng的学位，没想到之后在找工作时反而成了一个优势（相对于Material Science）。所以， 如果题主对金属专业无爱的话，强烈建议转CADCAE机械电子或弱电（EE）方向金属材料无非就是热处理和冶金两个方向，应用和择业面较窄。在应对机械产品（零件）制造的实际问题时，仅知道热处理和会看金相是远远不够的。我清楚地记得本科",webtext2019zh\web_text_zh_testa.json
"问题是宝马X3好泡妹子吗？,简单的描述是请着重的阐述技术问题，具体怎么样的步骤，想处女大学生，质量颜值好的，求指点，都说容易，可以横扫师大诸如此类的，但是题主不会操作啊，求指教,正文为不过我写到这里，才发现，题主问的只是，X3放在学校门口有没有免费木耳？ 这个事情，我个人认为还是不行。至少要 i8才好。谢泡泡的邀啊....不知道你是不是我认识的那个泡泡啊X3啊？分在哪吧。不管什么车，不管有没有车，撩妹这件事情，是一种状态，不是一种技能。什么是状态？？ 那就是在你等她下楼的那种一瞬间刚好是一首 POP歌曲",webtext2019zh\web_text_zh_testa.json
"问题是红顶商人胡雪岩是个坏榜样吗？,简单的描述是乌镇互联网大会，马云说：“胡雪岩给我们树立了一个坏的榜样--“红顶商人”，这个是我从第一天看这个书，我就觉得这是一个不对的路，因为钱和权是不能碰在一起的，做了生意就一定不能考虑你自己想当官从政，从了政你一定不能有钱，这两件事情就像炸药和雷管碰在一起，总是要爆炸的，红顶不能做，当然黑顶更不能做，应该做的是你自己知道，你有什么你要什么你放弃什么，，，，，，”<br>这样的类似的话，在各种场合，马云说过不止一次，马云语境下的“红顶”是赤裸的金钱与权力交换关系。但我觉得马云没有说透，金钱只是手段，满足统治者的需求才是商人的目的，金钱只是个符号，而时代发展到今天，需求已经变了。<br>当下，“红顶”有新方法，红不光要红得高大上，还要追求小而美！<br>就说BAT里，大家都知道，受政府支持最明显的算Alibaba和Baidu。<br>9月的夏季达沃斯，李总理提大众创业，草根创业。<br>今年10月，李总理在中南海称赞马云说：“你们创造了一个消费时点。”<br>马云真能把政府的脉搏啊！<br>10年6月，马云向时任总理温家宝表示，“我们坚定地认为游戏不能改变中国，中国本来就是独生子女家庭，孩子们都玩游戏的话，国家将来怎么办？所以游戏我们一分钱也不投。人家投，我们鼓掌，但我们不做，这是我们的一个原则。”此外，马云还曾公开表态“饿死不做游戏”。<br>对于商人来说，唯一不变的规则是一直在变，对于政治家来说，唯一不变的规则是等价交换。<br>有雄心的政治家在推行改革过程中，定会面临与既得利益集团的角力，金融医疗能源，，，这样的博弈归根到底是实力的较量，而电商，搜索引擎，社交网，移动端都是当下中国技术创新的主力，是可以借力的工具，因为一项新技术从刚兴起就肩负起了颠覆传统的使命。<br>不论在过去，还是现在，抑或将来，,正文为不邀自答，私以为说红顶商人胡雪岩是个坏榜样并不全面。我想马云的意思是做生意就做生意，不要手上沾染权利从而卷入政治斗争的漩涡里去，一不小心就会粉身碎骨。然而 在清朝中晚期的大环境下（封建集权统治，内有太平天国运动，外有诸国列强虎视眈眈）如果不与官府合作，也就不会有大名鼎鼎的胡雪岩了！ 胡雪岩故居游记 胡光墉，字雪岩，生于1823年，清朝中晚期一代巨商，被尊为中国商界亚圣。少时家境普通，于钱庄做伙计，",webtext2019zh\web_text_zh_testa.json
"问题是如何评价郑爽与胡彦斌的恋情？,简单的描述是今天风行终于爆了他们俩视频对于之前拼命说 我家小爽是空窗期 的粉丝 真是啪啪啪打脸反正我是挺心疼塘主的<br><br>回复下面那位原野同学：<br>喏 四月的时候关八就爆了他们一起去新加坡 还有开房记录什么的 当时郑爽就被采访啊 就说自己空窗期 还发律师函说要告他们 现在不是打脸是什么？<br><br>我说关于空窗期这个事 主要是前几天张翰公布恋情的时候下面一堆郑爽粉边骂边说自己小爽可是空窗期诶想想就好笑好吗<br>至于今天又发了封律师函lol我就不说什么了律师函现在还真是发的很随便啊,正文为你不知道我有多厌恶郑白莲和她的脑残粉，就因为微博上祝福了张翰那扎就被她的粉丝追着骂三观不正，以后被人三了啥的。后来导致我直接关评论了，好不。有这样的邪教粉，祝福不起来啊",webtext2019zh\web_text_zh_testa.json
"问题是如何看待「男子暴打女司机，网络舆论一边倒认为打得好并有九成网友支持人肉女主」？,简单的描述是如题，本人认为女方变道是属于女方不对，即使算其负有七成责任，但显然男方有仇必报的性格也导致了此事恶化所以也负相当责任，随后男方还捅了在场阻挡其走的司机。体现了男方确实本身就脾气暴躁的表现。<br>在此事公布了行车记录仪后，所有新闻媒体网评论一边倒的偏向了男方，称“打得好”并且有近8 9成网友支持人肉出女方所有隐私信息。<br>一切让我联想到了黑镜第一季第一集的剧情<br>各位问答社区高能网友怎么看待这起在文明社会下的赞暴力行为。<br><br>补充：<br>很多网友质疑我的数据来源，这是由网易评论下的调查给出的数据结果，当然网易可能不公正，但不可否认的是在问答社区上也看到大家大多数都支持打人者吧？我的观点和最近一名老外发表在网上的视频相同开车的整体风气就不良，但因为不良所以我们就要下车殴打行为不道德的对方吗？？殴打者就是替人出头的英雄了？他只不过被别了一下就要下辅道追击别回去的行为就对了？<br>我也是开车上路的，遇到过不止一次这种喜欢乱并道的车但我的开车风格不也一直是让你蹿，我开慢点，就这样。有时候公路上的电子牌写的很清楚礼让行车，交通法规上的条例也写明了高速公路出口处应该减速行驶吧。这是法律规定的吧。那女的没遵守交通法男的就遵守了吗？？<br>当然这个女司机事后表现出不诚实抵赖装无辜确实很让人反感，但我依旧同意老外的观点，打人就是不对，（有些人非要说什么在国外杀人的例子，我也是醉了，那当然就更不对了）呼吁政府有所作为比在网上一面倒的打嘴炮说打得好是我我也打打得再狠点为民除害要有用的多了吧。<br><br><br>And the last but not least，给广大女性提个醒，各位女性还是车里放把防身器具吧，指不定哪天你碰上比他还暴脾气的男性，（例如网易评论里嚷嚷着我媳妇要这样早被我打死了）有矛盾请第一时间锁车门别指望和男性说道理和硬碰硬。生理结构注定了你火拼不过。如果你是男性，就让你老婆当心点吧。免得被打了全家都要上头条还得被网友祖宗十八代挖出来骂。毕竟人非圣贤孰能无过呢？,正文为里昂说不杀女人，不杀小孩！西门吹雪给里昂点个赞，但拿剑的女人不算女人。",webtext2019zh\web_text_zh_testa.json
"问题是是不是以部分台湾人的逻辑来看，用不了Facebook和Twitter就是封闭落后？,简单的描述是经常看到网上台湾人呛我们封闭，与国际脱轨,正文为其實我個人還是贊同大陸可以開放，我不相信墻沒了世界大亂的想法，或是覺得墻是來保護我們的，我覺得這想法很奇怪。如果這麽一說印度十幾億人口，水軍也會淹沒整個世界，但是印度人沒怎麼做。",webtext2019zh\web_text_zh_testa.json
"问题是有哪些仅仅一句话，就能让你落泪的句子？,简单的描述是晚上看到这句话：无人与我立黄昏，无人问我粥可温。<br>眼泪就直接流出来了。,正文为有一次下雨，我骑车带着同学回家，我就让他给我打伞，我骑车，就像我小时候那样，我爸骑车，我在身后打伞。一路无事，只是我的双腿因为骑车，不在伞下，被打湿了。我回家之后跟我爸说，我今天是如何如何骑车带同学回家的。我爸听完之后说了一句话 你的双腿都湿透了吧？ 然后我瞬间泪奔。因为他知道我的双腿会湿透，说明他曾经骑车带我的时候，每次都是双腿湿透的，但是他从来没跟我说过。",webtext2019zh\web_text_zh_testa.json
"问题是若为段子「这么多年来，我感觉宋词可以总结为这八句话：小资喝花酒，老兵坐床头。知青咏古自助游，皇上宫中愁。剩女宅家里，萝莉嫁王侯。名媛丈夫死得早，mm在青楼」里的每一句找出一首宋词作为例子，会有哪些？,简单的描述是这是 2011 年 8 月初在 Twitter 上流传甚广的段子。如果谁有本事考据出作者，并邀请她来这里回答就犀利了。,正文为要真正找全是出自宋代的词，确实挺费脑筋.... 宋词格调都偏高，寓意往往超脱了儿女私情。这类在词中出现的“典型”桥段，其实中晚唐时期比较多，花间词派之流的最爱。下面找一组凑合的：（尽量挑有名气些的） 1. 小资喝花酒 烟花巷陌，依约丹青屏障。幸有意中人，堪寻访。且恁偎红倚翠，风流事平生畅。柳永鹤冲天 2. 老兵坐床头 平生塞北江南，归来华发苍颜。布被秋宵梦觉，眼前万里江山。辛弃疾清平乐 3",webtext2019zh\web_text_zh_testa.json
"问题是投资理财小白，现有30万，理财如何起步？,简单的描述是题主是即将进入社会的学生，目前在海外，没有任何理财经验，最近才意识到理财的重要性。<br>现在手头有三十多万人民币放在余额宝里，大家给些建议如何进行理财？<br>或者大家授之以渔，推荐些从零开始学习理财的工具（书籍，网站，APP）？,正文为你问的是经济学的哥特巴赫猜想。钱从哪里来？钱到哪里去？ 存银行，而且不要高过存款保险制度的门槛。这几年千万不要理财，七年以内绝对不要进股市。",webtext2019zh\web_text_zh_testa.json
"问题是穿男朋友的衣服是种怎样的体验？,简单的描述是,正文为凉快无负担蹿风 不过我本身也爱买男装。于是T恤常常弄混抓来就穿。出门就卷卷袖子混搭。除了出门穿他的衣服，当睡衣也是极好的。当然，我也常让他穿我的廓形夹克和大T，穿我的裤子？也不是不可以。裙子我是不会让他碰的，怕他上瘾。微博：脆脆自然卷",webtext2019zh\web_text_zh_testa.json
"问题是考导游证应该准备什么？怎么学习哪几本书？求指导?,简单的描述是,正文为谢邀思密达 每个地区都是不一样的哟！ 我来说说我这边的吧。嗯首先， 你可以接受培训（就是参加补习班一类的，话说现在培训费有点贵），也可以选择自己去看书。不过呢，报名费大家都是一样的。网上报名，我们这边还要身体检查，拿个健康证。还要拍照，红底照片。一场漫长的学习。通常有四本书要背， 旅游法律法规（比如，违纪违规要吊销导游证或者罚款啊，如何开办旅行社啊什么的） 导游业务（比如告诉你，在带团",webtext2019zh\web_text_zh_testa.json
"问题是如何回答孩子「你为什么把我生下来」的问题？,简单的描述是<img src,正文为为什么要生孩子？ 恐怕很多人的原因是“为了让自己的生命更完整”。用一个生命去满足另一个生命的欲望，这本身就是一件再自私不过的事情。因此，我不需要你感谢我赐予你生命或是其他，这本就是毫无道理的反而，我应该感谢你，让我体会到能够自由地去爱，名正言顺地去爱，是多大的一种幸福。但即使如此，就算是为了满足一己私欲吧，请让我带你，去体验层层展开的精彩的生命我也希望带你，去到这世上走一遭。因着我对你的",webtext2019zh\web_text_zh_testa.json
"问题是有哪些读书学不来的很重要的素质？,简单的描述是大家说了很多，也都有道理，学不来，更严格一点限定就是只读书的人不具备的素质，有哪些呢？镜像问题：,正文为什么是真正的有文化？ 植根于内心的修养无需提醒的自觉以约束为前提的自由为别人着想的善良。（梁晓声） 我认为这些都不是书本上就能学会的，靠的是教养和悟性。共勉。",webtext2019zh\web_text_zh_testa.json
"问题是2016年，你读了哪些好书？,简单的描述是本题已收录<b>问答社区圆桌,正文为谢邀。今晚刚刚看完解忧杂货铺，就被邀请回答这个问题，那么就以倒序的方式聊聊这2016年所看过的书吧。1. 解忧杂货铺 东野圭吾著 在看这本书之前，我根据书名猜测，以为本书讲的是鸡汤类故事。但是随着阅读进度的推进，我发现自己当时想得真是太简单了。女友看完这本书这样评价：“不到最后一刻都不知道结局是怎样的”。（书买回先借女友看了） 本书分为5个部分，各个部分之间环环相扣，讲了若干故事。其中有几个核心",webtext2019zh\web_text_zh_testa.json
"问题是如果东野圭吾这类的人犯罪，他们能完成完美犯罪吗？,简单的描述是推理小说作者往往具有较高的逻辑能力，那么如果他们实施犯罪，会完成完美犯罪吗？,正文为谢邀。我觉得不能。其实大家看推理小说时，往往沉浸在犯罪者与警察的斗智斗勇中，甚至犯罪者会频繁地出现在警察身边，警察有所怀疑但总是证据不足。仿佛最终主角被抓，只不过是因为前期准备不足或者逻辑出现了漏洞，因而产生了一种幻觉：若是准备充分，一个逻辑严密的人是可以设计一场完美犯罪的。我也喜欢看推理，逻辑对攻的情节非常精彩，但很遗憾，这只不过是把现实生活极端抽象之后的结果，只剩了逻辑部分，而忽略了其他",webtext2019zh\web_text_zh_testa.json
"问题是试管婴儿胚胎移植后几天着床？,简单的描述是,正文为要看移植的是培养了几天的胚胎。如果移植的是培养了3天的鲜胚或冻胚，大约移植后的7-8天着床，试纸就会测出。当然不排除胚胎厚积薄发着床晚至10天左右。如果移植的是培养了5-6天的鲜囊胚或冻囊胚，移植后5天左右即会着床。过早测试纸会影响心情，建议移植后14天直接去抽血确认怀孕。",webtext2019zh\web_text_zh_testa.json
"问题是大家用的比较好的股票软件有什么啊？,简单的描述是,正文为炒股软件用过不少，现在在用胜算在握，主要是喜欢它的跟随操作计划黑马的功能，还不错。",webtext2019zh\web_text_zh_testa.json
"问题是运营问答社区机构帐号是怎样一种体验？,简单的描述是2016年7月，中国社交网站排名第3的问答社区，终于开通了机构帐号。各行各业的机构纷纷入驻。作为亲历者和参与者，本问题想和大家探讨问答社区机构帐号的运营经验？,正文为毕竟已经被三位问答社区的运营同学邀请了23333再拖延着不答，好像有点太坏。谢邀，谢邀，谢邀。重要的邀，谢三次。正文分割线（一）一点基础的信息我个人是华南地区某985大学的应届毕业生。今年一月份来到企鹅辅导，当时，我们的运营团队才刚刚开始搭建起来。一月下旬，申请问答社区机构账号。二月中旬，也就是过完春节后没多久，开始了企鹅辅导机构账号的运营。截止到现在差不多有五个月，企鹅辅导获得了15628赞同",webtext2019zh\web_text_zh_testa.json
"问题是为什么每年医学相关专业毕业生这么多，医院还这么少，大家看病还这么难呢？,简单的描述是很多人都遇到看病难的问题，医院少，医生紧缺。可是根据这则旧闻,正文为医生应该和教师一样，走市场化，不要说什么白衣天使和春蚕到死，这样大众的心理就容易接受了",webtext2019zh\web_text_zh_testa.json
"问题是哪些知名的书籍和电影长期以来被严重误读了？,简单的描述是,正文为洛丽塔 每次和同学提到这本书他们都会给我一个猥琐的表情。肯定是“萝莉”这个词的盛行让他们误解了这本悲情的小说，以为这是本小黄书。实际上，这本书说的就是亨伯特对洛丽塔的感情是如何从肉欲到爱吧？ 感情这种东西，灵魂是纯净的，表态却是复杂且不净的。我是恋童癖，但我爱成年的你。我爱你，但我毁了你糟糕的一生。",webtext2019zh\web_text_zh_testa.json
"问题是女朋友长得非常漂亮是怎样一种体验？,简单的描述是能爆照便是极好的。<br>说说心理上的生活上的沟通上的性<br>请勿抖机灵<br>共轭问题1：,正文为用我公公的话说：“他读了四年大学最大的收获就是把你娶回来了。” 可耻的腻了啊哈哈",webtext2019zh\web_text_zh_testa.json
"问题是怎样判断一家影院的发展前景？,简单的描述是影厅多少，地段，顾客数这些最明显的因素是主要因素吗？<br>,正文为院线属娱乐目的性消费，未来院线的发展趋势是多元化，多样化，规模化，人文化。短时间内休闲娱乐购物餐饮一体化发展是主流方向。常见的是现在的大型shopping mall中的院线。判断影院未来的潜力是和整体项目是密不可分的，而且商业地产的培育周期一般较长，在判断上影响因素较多。我认为有以下几个方面。前期规划设计方面项目的市调，市调对项目周边各种业态业种的饱和指数以及商业业态比例进行调研分析总结。项目前期规",webtext2019zh\web_text_zh_testa.json
