content,file_path
"问题是「缸中之脑」从技术上是否有可能实现？,简单的描述是或者说至少需要哪些技术？,正文为狗头离体实验俄罗斯人在研究各个单独器官的工作原理的时候是做过的，附视频链接。分离后由体外血液循环系统提供血液。狗头存活了几个小时，还能对外界刺激做出反应。视频333还可爱的舔嘴巴呢 所以既然大脑体外存活是可能的，那缸中之脑就是可行的。需要的只是计算机技术的进步了。httpyoutu.beKT8OuYIfhM",webtext2019zh\web_text_zh_testa.json
"问题是求推荐一款男生双肩背包？,简单的描述是题主：男，18岁。<br>预算：500元以内<br>比较喜欢一加的背包，但不喜欢背包上一加的logo<br>希望简洁为主，不需要太多的装饰。<br><br>一般就是装些小物件，例如水杯纸笔Kindle这类的。,正文为必须推荐的一款双肩背包啊 sprayground 京东上有专卖店很喜欢的牌子 对我这种小可爱最合适了，啊太好看了",webtext2019zh\web_text_zh_testa.json
"问题是德国红点设计大奖（reddot）到底是一个什么样的奖项？,简单的描述是感觉现在随便看到一个设计都宣称获得过德国红点设计奖，从数码到家居再到玩具等等。这个奖项每年会颁发很多吗？权威性如何呢？什么地方或网站可以查看到获得红点设计奖的东西？比如说我想，买一个显示器，怎么才能知道哪些显示器获得过红点设计奖呢？,正文为楼上很多同为工设的回答了很多我这里补充归纳一些吧 首先，身为国际四大设计大赛之一，含金量是有的报名费看你报的是什么组，大概会是150欧到250欧之间，这些钱是用来奖励获奖者的 类别分三组一组是产品设计奖（红点的精髓灵魂），参赛的必须是已上市两年的产品 一组是设计概念奖国内刷怪拿的都是这类，05年设立的奖项，主要表彰好的概念，换言之，就是不错的点子 一组是视觉传达设计 分别有三类奖，best of the",webtext2019zh\web_text_zh_testa.json
"问题是如何看待男闺蜜跟你表白这件事?,简单的描述是一直玩的特别high的男闺蜜，可是七夕前他跟我表白了！我现在觉得两人在一起很尴尬，我不是男女之间的喜欢 而且他表白完也没说要在一起还是怎么样的，可是我觉得负担很大，现在跟他聊天没以前那么轻松了，而且怕说错话，因为说多了自己就会回想这么说是不是有点绿茶婊，知道对方心思还假装打哈哈是不是很婊砸<br>我真的跟他玩的特别好，对话也特有意思，就是两个逗比，估计微信内容放问答社区里会很有意思，他之前也说过喜欢我之类的，可是我一直不相信，因为总开玩笑，现在他把事情惹大了，我真相信了，然后我就别扭了，和他再一起逗比的话也觉得没意思了。,正文为我和那个男生处境完全一样，所以对此深有体会，从他的角度来讲： 做朋友是长痛，一边笑一边哭。做陌生人是短痛，老死不相往来。此时真的是非常心疼题主和那个男孩，就像心疼我身边的她和我自己。题主压力大，很纠结，太亲密显得有点绿茶太冷漠又会让他伤心，而且自己又真的不希望失去那么一个朋友。题主，如果你真的把他当朋友。那么我觉得你就要很明确地告诉他，对于他超出友情范围的爱你回报不了，你只是把他当做很好的朋",webtext2019zh\web_text_zh_testa.json
"问题是30岁了，如何转行？,简单的描述是30岁了，在当前行业干不下去（IT支持，运维），职业发展和薪资都到了瓶颈点，看着刚毕业20岁小伙子，情何以堪啊。,正文为同样也是31想转行，目前离职中。原来的工作没有技术含量，没有专业性，看不到未来。同是天涯沦落人，何不建个群来分享一下每个人以前的工作经历和个人特长呢，说不定我们一起创个业呢！",webtext2019zh\web_text_zh_testa.json
"问题是你听过哪些道听途说、不可靠，但后来又被证明为真的消息？,简单的描述是,正文为境外反华资金大量援助中国分裂势力 很美分吧？ 然后我拿到了",webtext2019zh\web_text_zh_testa.json
"问题是如何看待@Krisirk针对广电总局关于苹果游戏审核条例，温和发声，却被删帖禁言这件事？,简单的描述是据我观察，Krisirk 并没有什么激烈不当的言辞<br><br>以下是Krisirk的最新进展<br><a class,正文为我感觉这计划跟韩国电影辩护人很像，明明知道很难敌过，但至少会尽力去改变这一现状。。。管理员删帖？我想问答社区或许也有苦衷，毕竟广电是爸爸 至于结局，可能跟电影结局一模一样，尽管我们大家都知道广电的政策是错误的，尽管144名辩护人中有99名愿意出来发声，但并没什么卵用，毕竟这是一个国家改变电影的国度，最后说一句，去他妈的广电",webtext2019zh\web_text_zh_testa.json
"问题是如何评价DOTA2的中文配音？,简单的描述是为什么dota2的中文配音给我感觉那么出戏总有一种尴尬在里面正面例子我觉得暴雪游戏的中文配音还有英雄联盟的都很不错。求分析<br><br>更：没想到会有这么多的朋友回答这个问题，在这里先谢谢大家了。<br>另外补充说明一下，我这里说的主要讲的<br>就是游戏的配音，游戏的配音，游戏的配音<br>不是台词，不是台词，不是台词<br>也不是游戏，也不是游戏，也不是游戏。<br>我想理解的就是DOTA2 的配音啊！！！！！！！！<br>再顺便说一下，我主要玩dota2的overthrow，安利给大家。<br>最后，希望西恩刀塔长青。,正文为前面随便聊一点吧，我也是服气了，一开始题主没注重游戏中的配音，我就把配音和台词一起答了。我一直觉得问答社区是个摆事实讲道理的地方，所以我把我觉得的道理和证据都摆出来和你们讲，然后就被追着咬，评论有说我崇洋媚外的，有说我秀英语的，也有说我引战的，我也是服气了。然后这个答案被点了一堆反对，难道一点dota的缺点都不能说？我都举了一大堆例子了，有人说大牛符合背景我也能理解，因为我觉得创世神应该是强劲有力的，但",webtext2019zh\web_text_zh_testa.json
"问题是程序化交易的过程中需要盯盘吗，跟人工交易有什么区别？,简单的描述是<img src,正文为我们公司主要是派人看程序有没有正常运作就行了。但是都会不自觉得看盘，原因有二 1，不看盘没法写新模型，光看书效果不好 2，不看盘闲得蛋疼！",webtext2019zh\web_text_zh_testa.json
"问题是如何优雅地穿情侣装？,简单的描述是就是不要一眼就看出是情侣装（例如一样的大logo图案），但是给懂得人或细心的人还是能够看出来,正文为要求：1.相对不显眼 2.让有心人能看得出来 解决办法： 近期看到的笑话：让陪她一起洗澡的闺蜜发现你们两口子穿的是情侣内裤",webtext2019zh\web_text_zh_testa.json
"问题是吴亦凡和朴灿烈关系怎么样？,简单的描述是,正文为他俩的关系就好像是你和你一个同学同班 兴趣相同 两个人关系不错 互相帮助什么的 完了以后重新分班了 你们不同班了 见个面也就点下头而已",webtext2019zh\web_text_zh_testa.json
"问题是如何看待鲁露修和夜神月虽然都是死作为结局，却评价迥异？,简单的描述是都是为了理想化的世界而不惜一切手段实现自己所谓的大义，谋害亲人，普通人更是不用说了，为什么鲁露修死了有那么多车夫党，夜神月死了大家却觉得理所应当大快人心？,正文为1.鲁鲁修处在一个必须被推翻的世界（民不聊生且当权者另有所图） 夜神月处在一个并不急需改变的世界（死神介入前这个世界非常正常 可能犯罪率略高但也在可控范围内） 鲁鲁修更有不择手段达到目的的必要性 2.鲁鲁修做的一切都是为了妹妹的幸福 夜神月做的一切都是为了自己的目的（独裁） 鲁鲁修的目的更加无私（当然相对于全人类来说同样很自私） 3.鲁鲁修的死是自导自演的一场悲情大戏（零之镇魂曲） 夜神月的死是一场丑态百出的",webtext2019zh\web_text_zh_testa.json
"问题是我这样拒绝一个自己不喜欢的人的好是不是很傻的一种表现？,简单的描述是感觉回答这个问题都是男的，都觉得我没有问题。补充一下啊！我和这个男的认识，是我朋友老公介绍的，本来第一次见面的时候我以为只是普通吃吃宵夜什么的，结果一桌子的人都在撮合我和他，而且有些话说的特别令人反感，我指的是那些其他人，比如说什么礼金多少啊，要生几个孩子啊，然后那个男的特别老实木纳的一个人，我朋友老公就说他这样不行什么的，就一直叫他给我倒酒夹菜的，搞的我特别尴尬。而且我朋友什么的说话也特别让人不舒服，就是感觉很调侃人，回去我就和我朋友说了这个问题。他们都说我想太多了，他们都知道我不喜欢那个男的，就是玩玩人家。但是我觉得为什么拿我来玩人家，你玩人家是你的自由。但是别扯上我啊。那天其实我是蛮生气的，本来想先走的，然后我朋友说反正来都来了，叫我一会儿吃完回去，不然很没有礼貌，搞得还是我错一样。本来这个男的只有我微信，我的号码是没有的，但是我朋友又擅自把我号码给他，感觉特别不爽。我是真的不喜欢那个男的，虽然人家没有什么不好，就是丑了一点，但是就是不喜欢啊！我朋友说我要求太高，说他要是很有钱我就不会嫌弃他什么什么的，那确实也许是这样把！<br>--------------------------------------------------------------------------------------------------------------------------------------------<br>简单点来说吧！就是每次有男生追求我，如果我不喜欢总是很果断的拒绝，因为我不喜欢别人觉得我在给他希望，让人家以为我对他有好感。今天在朋友圈发了一条说自己很想吃小龙虾。结果一个男的就说给我订了外卖，我就觉得特别不好意思，也不想接受，然后我和我一个闺蜜说了这件事情，她就说我很傻，说我想太多，总是为别人想太多。还说就一份外卖就把我吓成这样。<br><img data-rawheight,正文为很佩服和欣赏题主这样的女生。这其中的过程是这样的，在我们日常生活中， 第一层面，对别人好，别人不回复，建立关系失败，我们失去所付出的。第二层面，建立基本关系，如人脉。接受了别人的好，是要有回复的。不然的话，次数一多，关系就会破解。这一阶段，我们很多时候对别人好，其实内心深处是期待别人也回应我们一份好的。这叫互利互惠。第三层面，我们把日常的关系上升到盆友级别的。这种严格的互利关系还存在吗？存在！",webtext2019zh\web_text_zh_testa.json
"问题是第一次想要深入交往时如何暗示女朋友？,简单的描述是相关问题来卖萌,正文为你可以稍微透露一下自己的动向，看看对方怎么反应呗。不过我更觉得，当女人从床上下来的时候，她的价值在你心中就开始减退了。婚前不赞成性行为的说",webtext2019zh\web_text_zh_testa.json
"问题是一本、二本、三本的大学生之间有什么差别？,简单的描述是别总是拿懒惰勤奋这种虚无缥缈的东西来解释，要知道二本三本的学生数量也是很大的，不可能每个人都是因为不勤奋而到了一个更差的位置。,正文为区别在于二本三本的好学生多数在努力证明比一本学生强，普通一本的好学生多数在努力证明比一流大学学生强，一流大学的好学生多数在努力证明自己，顶尖大学的好学生多数在努力证明那些别人还没研究出来的问题。大多数情况下，人站的高了才能不为站的更高而不择手段。什么你问学渣们？奥那没区别，若一定说有，可能就是妈妈骂的时候，好学校的学渣：“看看你考这么好的学校就混成这样！”差学校的学渣：“看你这德行，混到这学校",webtext2019zh\web_text_zh_testa.json
"问题是如何科学地说服别人“星座决定性格，不靠谱”？,简单的描述是这几天有个机会，见到了一位占星师，和一大帮占星粉。虽然我并没有试图说服他们，他们所秉持的“星座决定性格甚至命运”的观点缺乏心理学依据。一个很大的原因是，我并没有什么比较好的切入点，去向他们阐述我的观点，搞点科普。<br>拿出一个星盘，说别人出生的时候月亮在什么什么宫，所以他妈妈会对他特别好听到这些，我实在是淡定不了。<br>难道拜纳姆效应和从众效应，是解释星座在大众之中被普遍神化与误解的唯一手段吗？<br>有没有什么更科学简单一针见血的方法，硬科普软科普无所谓，能够解释清楚“星座不靠谱”这件事儿？,正文为可以向他们介绍一下巴纳姆效应。就是每个人都会很容易相信一个笼统的一般性的人格描述特别适合他。即使这种描述十分空泛，他们仍然认为反映了自己的人格面貌，哪怕自己根本不是这种人。心理学家弗拉（Bertram Forer）于1948年对学生进行一项人格测验，并根据测验结果分析。试后学生对测验结果与本身特质的契合度评分，0分最低，5分最高。事实上，所有学生得到的“个人分析”都是相同的： “你祈求受到他人喜爱却对自己吹毛求",webtext2019zh\web_text_zh_testa.json
"问题是一拳超人為什麼評價這麼高？,简单的描述是無聊到極點的設定，故事也毫無亮點，男主角丑的讓人想哭（豬腳外的畫風還可以，分鏡水平也確實較高，但是不至於拉高整個作品這麼多檔次）不知道為什麼人氣這麼高，都沒看過好的作品？<br><br>我實在是找不到比一拳打死人更無聊的設定了。。。為了反設定而設定，反而不如老老實實地普通的設定吧？,正文为都是同行的衬托 （和巨人类似",webtext2019zh\web_text_zh_testa.json
"问题是对你来说，男人吸引你的最致命的特质是什么？,简单的描述是所有人可答。女性和LGBT尤佳。,正文为爱一个人时，不是因为他是谁，而是在他面前我是谁。唯一爱过的一个男人，各方面条件都是我所有男友里最差的，但只有在他面前我才是最开心轻松并敞开的我。所以特定的特质只有在对的人眼睛里发光才有意义，活出最真实洒脱的自己才最重要，其他何必强求呢",webtext2019zh\web_text_zh_testa.json
"问题是非法学本科毕业生就读法律硕士是一种怎样的体验？,简单的描述是据说是大班授课，会不会觉得课程紧张，感觉像重新读三年本科一样，每天有做不完的作业看不完的书？,正文为补充一些： 1.法硕统考比起其他考研类还是容易些吧（只是据说，我自己是保研的，没有经验）。2.第一年相对来讲累一些，等于要学法本三年的知识，和本校的本科生相比，自觉法学基础确实有差距，不过这也看个人，法硕里也有民法大牛。3.目前来看，比较有优势的是本科经济金融或者外语类复合法硕，当然理工科读法硕可以选择知产方向，行情看好。4.有能力者可以边考研边准备司法考试，考得早相对容易，且也可以早点实习。5.英语",webtext2019zh\web_text_zh_testa.json
"问题是请问问答社区的妈妈们，怀孕到生产整个过程是怎样的体验？,简单的描述是我是女生，很好奇当母亲的整个过程。希望妈妈们把自己的感受随便说出来就好，如果没有思路可以照以下回答：<br>刚怀上孩子的时候身体是什么样的感觉，当时的心理是？<br>孕中期腹部真的会感觉到孩子用脚踢自己吗？是怎样的感觉呢？可否详细描述？<br>临近生产时心中恐惧吗？当时所在的医院的护理自己满意吗？<br>生产疼痛吗？疼多久？<br>产后身体的感觉呢？,正文为n孕9个月了，正好借这个问题整理一下孕期感受，等生了再来补充剩下的： 孕初期：刚开始怀孕不知道，就觉得尼玛一天天大早上起来就这么累呢，于是一杯一杯灌咖啡直到有一天周末和我那口子吃烧烤就喝了一小杯啤酒，结果困的眼皮都睁不开了，我就觉得身体不对劲有怀疑了，自己买了验孕棒一测刷就两道红杠，当时我还骗自己没看见没看见，老娘刚忙乎完婚礼就不能让我歇会吗，还没度蜜月呢！于是放洗手间，过了两分钟又去看，还是两",webtext2019zh\web_text_zh_testa.json
"问题是问答社区能否开设求助区域？,简单的描述是本人小用户<br>但是发现问答社区上很多答主生活在水深火热的境地之中，急切的需要帮助。<br>能不能开设一个求助入口，显示在问答社区首页，让大家可以寻求到关注以及解决办法，而不是仅仅得到一个又一个的赞？？？<br><br>之前问答社区就有曝光后得到解决的先例，能不能再多一些？？？<br><br>我知道有很多这样的例子，但我觉得不能把他们的回答贴出来，尊重他们自己的意愿。<br>希望大家能够帮助他们！！！！<br><br>谢谢大家！！！<br><br>邀请人数有限，希望大家看见能够多邀请些人！！,正文为问答社区的目标是发现更大的世界，是一个“知识社区”。问答社区的目标不是帮助更多的人，不是一个“互助社区”。从问答社区的提问规范来看，问答社区不允许提出仅仅满足个人需求的问题，也不允许提出引起过泛讨论的调查征集类问题。所以，至今为止通过问答社区获得援助的，其实或多或少是以违背问答社区运营规则的方式实现的。虽然我也为得到帮助者高兴，但仍旧希望问答社区官方真的从严落实自己的各种规范，不要让公共编辑志愿者寒了心。别的不说，光是调",webtext2019zh\web_text_zh_testa.json
"问题是一分钟内编出的离奇故事是什么样的？,简单的描述是姐妹问题,正文为儿子那年大二，和系花发生了关系。知道这件事还是从校园网上看到的，视屏中男的脸上打了马赛克，不过从胎记上来看我认出了那是我儿子。随后几天儿子一直闷在家里不敢出门，我想他也是怕别人认出来，毕竟他现在还年轻，身上沾不得任何污点。为了儿子的前途不被破坏，我决定替他背这个黑锅，毕竟把他弄到这个三本学校不容易，虽然我现在也混到了校长的位置上，不过没办法，而且更重要的是系花是我的一个私生子，我没有告诉任何",webtext2019zh\web_text_zh_testa.json
"问题是截止到2014年，有哪些应用或网站的主要用户是未成年人？,简单的描述是请简要介绍一下。,正文为4399小游戏",webtext2019zh\web_text_zh_testa.json
"问题是搞科研的你有想过放弃吗？,简单的描述是搞科研或者学习的人在追求的路上有没有想过放弃？<br>是什么让你们坚持了下来？也许是理想，也许是...<br>我就是想了解下你们在追求的路上的心理路程，可以给我们一些启示，谢谢。<br>最近有个朋友在搞科研的路上有点泄气，说出一些放弃的话，作为好朋友的我该怎么给他提供动力呢？,正文为20170622题主文章已接收，下半年答辩。并打算毕业后继续做博士后，在科研这条路上走下去。谢谢各位。以下是原答案 帖一篇写给自己的吧，希望有帮助 无数次想要放弃读博。在得到了一个自以为很好的实验结果却无法重复的时候，在想要和爱的人结婚买房子却发现自己既没有钱也没有公积金的时候，在因为自己每天都要接触病毒老鼠和各种化学试剂而要将自己生孩子的计划推迟几年的时候，在亲戚朋友问我“什么时候毕业”我却不知道该",webtext2019zh\web_text_zh_testa.json
"问题是你读过哪些搞笑的古诗？,简单的描述是,正文为印象里好笑又辛酸的是东坡写给弟弟的戏子由。前半首如下： 宛丘先生长如丘， 宛丘学舍小如舟， 常时低头诵经史， 忽然欠伸屋打头。留学时读到，不禁拿来自嘲。",webtext2019zh\web_text_zh_testa.json
"问题是如何自学文言文？,简单的描述是汉字作为中国的文字可谓源远流长，博大精深。学好文言文也应该是理所当然之事。究竟采用什么样的方法能学好文言文还需要大家集思广益。,正文为楼上各位都谈的是该读什么书，我再补充一个另外的方法。使用一款足够好的古文输入法，推荐 中州韵输入法，下载 Downloads - rimeime - 下載 Rime 輸入法 （Windows发行版叫小狼毫，Mac发行版叫鼠须管，Lunix发行版叫中州韵，均源于古文，非常有趣的名字。） 使用一个好的古文输入法，是多接触古文的最简便的做法了吧，轻松的环境下也更容易记住。祝你古文学习愉快！ ^.^ 关于中州韵输入法，见这里“中州韻”意思是什麼？",webtext2019zh\web_text_zh_testa.json
"问题是如何看待网传的：湘潭石潭城管队队长杀人事件？,简单的描述是<blockquote>全身都是肉啊啊啊啊 6月24日 2252 来自 iPhone 6s Plus这是我亲爸亲妈，在菜市场做事20年，有人为了500元保护费捅了我妈至身亡，还是党员，求大家主持公道。帮我艾特给有用的政府，在石潭这个黑暗的地方，现在政府没一个人出面，谢谢大家 2湘潭石潭镇 <blockquote>,正文为警方的通报出了。根据当事人提供的信息，大致可以看出事情的经过。当事人的母亲因为未缴纳菜市场管理费，后被菜市场管理员杀害。根据微博一个有点理想的记者和其他媒体的报道，杀人者第一时间已被抓获归案，此事已完全处在法律轨道上。",webtext2019zh\web_text_zh_testa.json
"问题是得道会怎么样？,简单的描述是得道成仙是真的吗？得道能永生吗？老子庄子算是得到的人吗？,正文为夫人神好清，而心擾之人心好靜，而慾牽之。常能遣其慾，而心自靜澄其心，而神自清。自然六慾不生，三毒消滅。所以不能者，為心未澄，慾未遣也。能遣之者，內觀其心，心無其心外觀其形，形無其形遠觀其物，物無其物。三者既無，唯見於空。觀空亦空，空無所空。所空既無，無無亦無。無無既無，湛然常寂。寂無所寂，慾豈能生。慾既不生，即是真靜。真常應物，真常得性。常應常靜，常清靜矣！如此清靜，漸入真道。既入真道，",webtext2019zh\web_text_zh_testa.json
"问题是如何以“艾伦·逐日者坐在银月城家里的摇椅上，看外面的小法师搓火球。”为开头展开一个精彩的故事？,简单的描述是,正文为艾伦逐日者坐在银月城家里的摇椅上，看外面的小法师搓火球。小法师说你瞅啥？ 艾伦逐日者：瞅你咋地？ 小法师说在瞅一个试试。艾伦逐日者从摇椅站起来：试试就试试。小法师一个，冲锋加断筋电风扇。把艾伦逐日者按在地上摩擦。",webtext2019zh\web_text_zh_testa.json
"问题是为什么国家不禁止烟花爆竹?,简单的描述是凌晨十二点半，我家附近的一个烟花厂发生了爆炸。<br>从小就不喜欢烟花爆竹之类的东西，污染空气，质量不过关的甚至会出事故。<br>为什么国家不禁止？,正文为元日 （王安石） 爆竹声中一岁除 ， 春风送暖入屠苏 。千门万户曈曈日 ， 总把新桃换旧符 。",webtext2019zh\web_text_zh_testa.json
"问题是你有哪些能够搞笑地描述出来的糟糕经历？,简单的描述是最近遇到了一些糟心事，生活状态完全被打乱。老铁们教教我，如何能变得乐观一些。相似问题：,正文为唉，最近不知道又得罪哪路神仙了，继史上第一悲剧之后，姐我又迎来了史上第二悲剧被撞车了！！ 话说事情发生在今天早上，我起了个大早一路驰骋，心中暗爽今日终于没有堵车，眼看着公司的大楼在500米开外的地方向我招着小手时悲剧发生了。前边一辆车打算右拐慢下车速，我也随之慢下车速，离之较近，我俩的车都减缓车速，这时，突听一声巨响，“哐当砰我一个趔趄，幸亏咱有安全带嘞着！ 我就觉得我这车撞了，我",webtext2019zh\web_text_zh_testa.json
"问题是现在Nike与新百伦的莆田高仿鞋是否可以以假乱真？,简单的描述是莆田,正文为这个贴子成广告了",webtext2019zh\web_text_zh_testa.json
