content,file_path
"问题是电影中保镖佩戴的，歌手唱歌时候佩戴的入耳式耳机，接线是弹簧装的螺旋式的，是什么牌子的？,简单的描述是,正文为歌手和发烧友戴的一般是入耳式动铁耳机。似乎没有看见带弹簧线的。上图是JH13pro。保镖们和警察们戴的一般是空气导管耳塞。基本上都是弹簧线。注意，空气导管耳塞，其发声器件不是装在耳塞头里，而是装在与透明空气导管连接处的黑色线缆末端的扁圆柱仓内（下图）。发声器件产生的声波，经透明导管-耳塞头传送到耳内。这种空气导管耳塞用于对讲机时的穿戴图解： 从各种电视剧得到的信息，现在军用警用领域很多似乎都在使用喉部麦",webtext2019zh\web_text_zh_testa.json
"问题是如何看待当前（2017年6月）腾讯与苹果的关系？,简单的描述是虽然苹果下架微信的传言已经被辟谣，但无疑苹果与腾讯的竞合关系是十分微妙的，在这个时间点如何看待两家公司的关系？从产品和商业上，两家公司的现状和未来都有哪些值得注意和思考的地方？,正文为当年滴滴打车和快的打车打的也是不可开交。只要能赚用户钱，即使是世仇都能合作一起欺负消费者。为任何产品公司拥有信仰，是最得不偿失的。多重选择，才是我们最大的利益化。",webtext2019zh\web_text_zh_testa.json
"问题是因为信仰问题与准岳父冲突，怎么办？,简单的描述是与女友很恩爱，双方家长见过并且都满意。我是个无神论者，是那种特别坚定的。准岳父信佛，不是那种信仰，而是特别常见的只求平安发财那类的，佛经他基本上看不懂。<br><br>准岳父喜欢烧香拜佛，我觉得即便我不喜欢我也不应该干涉。可是让我最不能忍受的是，前几天在女友家里准岳父却要求我跟他全家一起对着他家里的佛龛跪拜上香。<br><br>我果断拒绝了，并且对准岳父说，我是绝对不会向任何宗教的神灵下跪，这是我身为做人的尊严。我可以跪我自己的父母祖先，也可以跪女友家的父母祖先，凡是人类，并且值得跪我都可以，唯独我不能跪任何神灵。<br><br>准岳父当然恼羞成怒，对我巴拉巴拉半天骂了我一顿，说出“我不会让女儿嫁给你这种人”。<br><br>我还是强调我在恪守身为人的尊严，我对准岳父说我可以跪忠义的关羽而不会跪关圣帝君，我可以跪哲学家老子而不会跪太上老君，我跪孔子完全出于内心的敬意而绝非想要让他保佑我升学 <br><br>可是准岳父根本就不听我讲，他认为我胡搅蛮缠，认为我不尊重他的佛，所以现在对我意见很大，把我赶出门后控制了女友的手机电脑，让她不跟我联系，并且还说要是不对他家的佛龛跪拜上香并且虔诚道歉就不会原谅我。<br><br>万能的问答社区，我该怎么办。我的底线就是，不管如何，我都绝对不会向任何宗教的任何神灵下跪。<br><br> 6.5日，我的问题已经解决。现在与准岳父冲突已经消除，解决的方案比较皆大欢喜，感谢女友一直站在我这边，她非常理解我。<br><br>我先回家将情况回家告诉了我的父亲，我父亲不说支持我当时的行为，但也认为准岳父错得离谱。然后我父亲找了一个假和尚，就是那种大街上卖神符的假和尚，把岳父忽悠了一顿，假和尚说我是某某佛转世，只是还没到开悟的时候，说将来我开悟成佛后的等级比他家佛龛里那尊等级高多了，当然不能跪，准岳父信以为真（我压根想不通他怎么相信的，我害怕以后准岳父会不会向我跪下）<br><br>总之事情过了一劫，感谢那个收了二百块就去忽悠我准岳父的假和尚，我以后会尽量让自己圆滑些，但是选择不会变。她是我的初恋，我一直都在珍惜，这就是我能找到女友的原因。感谢大家善意和恶意的回答，祝大家都幸福。,正文为开眼界了。各位，你们还知不知道“跪”是个什么概念？男儿膝下有黄金，结果现在尊严也不值钱了，有些人是把跪拜当成“人际交往的工具”了是吧？跟握手什么的也差不多？呵呵，自己跪了，沾沾自喜，觉得自己多会人际交往啊，还要骂着别人，让他们也跪下来了，自己才开心。强迫无神论去拜佛，和强迫有神论去改信宗教，强迫穆斯林吃猪肉，你们告诉我有啥区别？是，大多数无神论随和，想拜啥拜啥，但是不代表所有无神论都这样。要是",webtext2019zh\web_text_zh_testa.json
"问题是如何看待老人跪拜LOL盖伦塑像事件？,简单的描述是<img src,正文为想起一个故事。大意就是，一个瞎眼老太很穷，唯一值钱的就是一尊佛像，她很虔诚，每天都会烧香祷告。她的儿子是个典型的败家子，趁着老太不注意把佛像偷走卖了换钱，还恶作剧地在原位置摆了个易拉罐。老太不知，依旧每天虔诚供奉。后来老太儿子实在没有换钱的东西了，恶向胆边生，想找个术士咒死老太，谋取巨额人身保险。结果术士一进门就退了出来，说有神祇护佑，不便动手。老太儿子辩道：那不就是个破易拉罐嘛！ 术士一听",webtext2019zh\web_text_zh_testa.json
"问题是点「回家吃饭」APP外卖是种怎样的体验？,简单的描述是据说这些都是私人家厨做的，不知道大家怎么看这个APP？,正文为没用过也没听说过，感谢水军让我知道有这么一个可以和滴滴拉屎配合用的APP",webtext2019zh\web_text_zh_testa.json
"问题是有无比维基百科更可靠的信息源？,简单的描述是我发现维基百科有问题。求更可靠的信息源，最好是科普的。<br>比如多重人格，耶鲁的心理学导论说不存在。所以我对多动症的存在与否无法判断了。,正文为维基本身不把自己视为可靠信息源重要提示：许多教育工作者和专业人士认为并不适合使用百科全书 这种三级文献 作为任何信息的单一来源，把引用百科全书作为脚注或参考书目中的重要参考文献可能会被批评或得到不及格的成绩。维基百科的条目应当在为参考文献纠正术语或搜索词的时候用作背景资料，并作为进一步研究的出发点。作为一个由社群构建 的的参考文献，维基百科的内容中很可能存在错误，请你通过多种来源核查事实，并请阅读我们的",webtext2019zh\web_text_zh_testa.json
"问题是五胡乱华为参考，如果当年日本占领并统治的东亚会是什么模样？会是下一个满清入关吗？,简单的描述是五胡乱华为参考，如果当年日本占领并统治的东亚会是什么模样？会是下一个满清入关吗？,正文为没得参考. 中国历史上在1840年之前从来没有一个能够在文化上不低于本土的文明交手过.从五胡到蒙古乃至满清，都是本身缺乏足够的文化，必须学习其他更高级的文化的民族.唯一的一次例外是和阿拉伯人，不过双方只是进行了一次交战之后就不再接触了. 而1931年的日本，起文化程度已经不低于中国，在其本身看来远高于中国，日本不会再来搞什么汉化，而只会进行日化.如果日本占领了东亚，那么今天我们的默认编码会是Shift-JIS，写和读的母语都是",webtext2019zh\web_text_zh_testa.json
"问题是得道高僧如果染上毒瘾，能戒掉吗？,简单的描述是既然吸毒是一种幻觉快感，那得道高僧都一切皆空了，不知能戒除这种快感不。。。有点类似成语自相矛盾的感觉。。。<br><br><br>貌似说能的答案都被吃了,正文为学化工的同学来告诉你：心理的欲望和生理的欲望根本不在一个层面。化学药物对人的影响根本不可能靠思维或者意志来抗衡！ “ 你可能会觉得你自己可以控制你自己，但是事实上，你只能控制你的手不伸进他人的钱袋，你的脚不迈进监狱的大门，你的眼睛不去慑人心魄，而你根本无法控制你的肝脏分泌多少酶，你的夷脏分泌多少胰岛素，你更更控制不了你的心跳，你的血压，你大脑的潜意识， 而这个，只有药品能做到 ”",webtext2019zh\web_text_zh_testa.json
"问题是电影《奇幻森林》讲述了什么道理？,简单的描述是迪士尼的电影奇幻森林中 ，小男孩在对抗老虎的过程中遇到了各种各样不同特质的动物。整个影片传递了什么样的价值观。有什么寓意？,正文为本法则是森林法则，像上苍一般古老正确。遵循的狼将繁荣昌盛，违反的狼必招致灭绝。似匍匐植物缠绕树干，森林法则也左右不离。群体之力汇聚自孤狼，孤狼之力来源于群体。狼族法则 狼族有狼族的生存法则，猿猴有猿猴的生存法则，所有生存法则都建立在最基本的一点上生存。生存之道，乃是森林乃至整个生物界的永恒的主题。毛克利在黑豹巴希拉的提醒下给象群让路并匍匐于地，整个森林都遵从这一无形的法则，因为象族通过巨",webtext2019zh\web_text_zh_testa.json
"问题是如何评价《神奇女侠》主演盖尔·加朵签约时片酬仅30万？,简单的描述是2014年，外媒就报道过，盖尔加朵与华纳签署了拍摄三部电影的合约，每部电影的片酬是30万美元，蝙蝠侠大战超人：正义黎明是第一部，神奇女侠是第二部，第三部应该就是正义联盟了。这份协议显然参考了其他出演超级英雄电影的演员的片酬，以克里斯埃文斯为例，他出演第一部美国队长时，片酬也是30万美元。<br>去年3月份，福布斯在报道中称，“大超”亨利卡维尔凭借钢铁之躯拿到了1400万美元片酬。这可是盖尔加朵片酬的46倍之多，但是很快名利场等媒体就辟谣，报道中所谓的1400万美元绝不是亨利卡维尔拍了一部电影就拿到的，而且其中必然包含了影片上映后的票房分红。盖尔加朵的30万美元片酬只是基础薪酬，在神奇女侠全球票房突破5.7亿美元之后，盖尔加朵势必也能拿到合约规定的票房分红。,正文为反对高票回答 对比一下另外两位欧美女星 斯嘉丽演黑寡妇拍钢铁侠2片酬40w，妇联1初登场片酬600w，妇联1大爆之后，妇联2片酬涨到2000w。斯嘉丽在接黑寡妇之前早就凭迷失东京拿下英奥影后，演技得到了一定的认可，而且之后拿下了金球奖的四个提名。表姐接饥饿游戏1时片酬50w，第一部大爆之后，表姐拍饥饿2的片酬跳到1000w，饥饿游戏3一共1500w片酬。毕竟当时表姐凭冬天的骨头还有奥斯卡影后提名加持。而你朵说实在没有拿的出",webtext2019zh\web_text_zh_testa.json
"问题是作为医学生，你经历或老师讲述过的有意思的病例有哪些？,简单的描述是教学病例,正文为孕妇到医院产检，一位实习医生帮她照了B超。照完后，医生很严肃的说：“，你怀的有可能是怪胎，它有两个头四只手四条腿！”孕妇听后大惊失色，差点晕倒！这时一位老医生过来了，看了看B超后说：“你乱说什么呀，这是双胞胎！！”",webtext2019zh\web_text_zh_testa.json
"问题是如何评价游泳冠军队员傅园慧？还有第一印象是什么？,简单的描述是先说我的，第一印象就是纯真，逗，实在是逗，其次是正常时其实是很漂亮，当然不正常时也是很可爱，属于360度无死角的美那种吧,正文为奥运期间，真是想安安静静看个比赛都费劲。本来挺好的一个姑娘，非要被一些人拿来政治挂帅为我所用，用捧一个的形式来达到黑一群的效果，硬生生的把一个率真的小姑娘包装成一个向旧思想旧文化旧风俗旧习惯开火的破四旧战士。我大问答社区上，甚至有政治挂帅的革命小将，从一句“我已经很满意了”的“我”字中，解读出个“个人意志的出现，以前只能是集体”，都按你们这个套路出牌，只怕傅园慧小朋友下次比赛出来，真要回家打好",webtext2019zh\web_text_zh_testa.json
"问题是公检法人士接到诈骗电话是什么样的体验？,简单的描述是这个问题其实正确的表述是，作为一名公检法从业人员，接到传票啊传唤啊冻结啊等等的诈骗电话是一种怎样的体验？,正文为广东公安厅厅长也接到过，现在骗子的胆子也太大了。",webtext2019zh\web_text_zh_testa.json
"问题是美国普通人的算术到底差到何种地步？,简单的描述是相关问题：,正文为难道只有我一个觉得美国大学生数学还不算差吗。。。数学考试 Calculus1 美国人交卷子经常比中国人快 分数也不算差（排名前50的大学）跟我一起做group project的一个美国哥们 10次quiz 共994分 （满分1000） 作为中国学生 捂脸了",webtext2019zh\web_text_zh_testa.json
"问题是当年下乡是强制的吗？当年有没有人不想下乡躲过去的？,简单的描述是比较好奇那段历史，这么多知识分子艺术家，怎么甘愿放弃研究，去下乡的,正文为先说一点下乡确实是有半强制性质的。并不是完全强制，但想不去也很难。其实这个问题的核心就是当年该不该搞下乡 或者说前30年的发展路线到底是对是错。大部分反对下乡的回答，虽然没明说但其观点也是显而易见的。就是不反对城乡流动，不过应该按自由市场经济去发展，发挥城市的吸纳效应， 农民进城发展，大家都变城里人了，经济也发展了，以后就和欧美国家一样城市化了。国安民乐 岂不美哉。问题是当时的中国真可以这样发展",webtext2019zh\web_text_zh_testa.json
"问题是月经期间怎么吃都不胖，结束后一周减肥最有效的说法是科学的么？,简单的描述是,正文为亲身实践 月经期并不是怎么吃都不胖，每次月经期间我都因为吃一些补血补气的食物而体重增加2-3斤左右前提是一日三餐吃的依然规律 月经后一周减肥快感觉就是心理作用，会姨妈一走又可以按照自己正常的减肥节奏而行动了，姨妈走后的那一周只是把姨妈期间的肉减掉而已吧 不排除体质不同的因素，我是易胖体质，而且身体弱，姨妈期间一定会吃补血补气的食材。",webtext2019zh\web_text_zh_testa.json
"问题是寂寞和孤独的区别是什么？,简单的描述是寂寞于行 孤独于心,正文为寂寞是一种煎熬 孤独是一种享受",webtext2019zh\web_text_zh_testa.json
"问题是啪啪啪是什么体验？,简单的描述是,正文为爬上床拉开蚊帐进入战场 像上了擂台的摔跤狂热者一样",webtext2019zh\web_text_zh_testa.json
"问题是轩辕是一个姓氏么，现在还有姓轩辕的人么？,简单的描述是,正文为百家姓：公孙仲孙，轩辕令狐 轩辕是姓氏无疑，只不过现代人为了方便，大多把复姓改成了单姓，你如果遇到了来自河南的姓轩的，那他十有八九是本姓轩辕的。我中学同学里面有不少姓尉的，但是实际上是从“尉迟”简化来的，上一届中央大总管令X划，其实本姓是令狐",webtext2019zh\web_text_zh_testa.json
"问题是想把羊肉汤真空包装。?,简单的描述是有没有专业的朋友，想把自家的羊肉汤进行包装，到市场销售。请问要经过那些程序？,正文为羊汤真空包装当然可以啊，不管是液体还是冷冻后的块状固体都是可以使用内抽式真空包装机来完成的。不过抽真空这个过程可能会沸腾。视频 液体真空包装操作及效果展示",webtext2019zh\web_text_zh_testa.json
"问题是三峡水量那么大，万一溃坝会发生什么后果？,简单的描述是假设由于某种不可抗力因素战争，天灾，人祸等）导致三峡溃坝，有什么后果？三峡又有哪些措施确保安全？<br><a class,正文为以下是方舟子的微博合集方舟子看三峡： 方舟子： 美国大约有75，000座水坝，其中大坝8，100多座，大约2，400座是水电站。第一高坝为1966年建成的加州Oroville大坝，高230米。著名的胡佛大坝是第二高坝，221米。最近完成的大坝有1999年建成的加州七橡树大坝，高193米，2003年建成的加州Olivenhain大坝，高 94米。方舟子：三峡电站是世界最大的电站，总装机容量世界第一，但是三峡水库不是世界最大的水库，在世界水库的排名只",webtext2019zh\web_text_zh_testa.json
"问题是生活从来是如此无聊吗？,简单的描述是大学马上要毕业了，回首四年，发现真实无聊得可怕。<br>虽然也稍微取得一些成绩，但多数是无心插柳，大学生活的一大半，都是伴着电脑，宅在寝室度过的。<br>也或多或少参加过一些活动，但是不太有兴奋感，聊胜于无的感觉吧。<br>一想到以后的生活会不会也是如此，就莫名生出一股子恐惧感。<br>所以想问一句，生活从来就是如此平淡无味的吗？<br>还是我看待的方式不对？<br>亦或是因为我自己太无聊，所以生活才会如此无聊？<br>也可能是最近突然进入了毕业前的迷茫期了，希望有人能打醒我,正文为迷茫什麼？ 比起那些未上過大學的人，你的前途至少比他們好，見過一天工作十幾個小時，工資卻只有一千出頭的麼？他們連無聊都生不起來，沒時間。您當自我規劃點什麼，無人能幫你，你的人生，自己掌握。飽食終日，無所事事，卻嚷着生活無聊，爲何不多找點事做，趁着有時間，多做些事，一個個試，總有一個或幾個會讓你覺得極樂。僕飲茶，每天下午三點準時飲茶，除了家母住院，在ICU那兩天未飲，遇到地震颱風，僕皆在飲，生死",webtext2019zh\web_text_zh_testa.json
"问题是问答社区用户王威是一个怎样的人？,简单的描述是,正文为蠢不可怕，可怕的是蠢且自我感觉良好。以国师最近发的一篇答案为例：如何评价宋冬野涉毒？ - 王威的回答 开篇第一句： 人自由的一生，只要在无害于他人的情况之下，有权利戮害自己，有权利让关心自己的人痛苦。“只要在无害于他人的情况下有权利让关心自己的人痛苦”。很明显，这是一个小学生都看得出来的逻辑混乱。一个人怎么可能同时“无害于他人”又“让他人痛苦”呢？ 这个问题陈兰香 已经提出来了，并明确表示不赞同",webtext2019zh\web_text_zh_testa.json
"问题是蒙古族对华夏文明的发展有哪些贡献？,简单的描述是,正文为就像清朝大兴文字狱，弄得知识分子只敢研究古代文献，促成了训诂学大兴一样。元朝就算再糟糕，无心插柳般的贡献还是有的。譬如元杂剧。元朝之前，我国虽然就有戏曲雏形，但都是下层人民创作的东西，留存于今的也多是抄袭佛经故事的一些零散东西。而元朝由于对知识分子没有以往仕途上的优待，导致不少知识分子也加入进了他们原本看不起的戏曲行业，促进了元杂剧的大盛。譬如天文学。由于古代中国的天文学和谶纬之学混同，所",webtext2019zh\web_text_zh_testa.json
"问题是人力资源管理，适合初学者的书籍有哪些呢？,简单的描述是我在准备一个应聘人力资源管理方面的职位，但是对此方面了解并不多，有什么书籍或者好的方面能在短时间内恶补这样的知识吗？,正文为感谢邀请，通常不建议猛的看书，学会用心看事情，看到问题背后的事情比什么都重要。",webtext2019zh\web_text_zh_testa.json
"问题是抽烟真的危害那么大么？,简单的描述是我身边那些抽烟的老爷爷身体也没比不抽烟的差多少阿，是不是因为抵制香烟特意宣传的那么严重。,正文为抽烟有危害吗？有。抽烟危害大吗？说不清，电视上的太可怕，点支烟压压惊。抽烟可以说是一种自己选择的生活方式，既然抽了，戒得了就戒了吧，戒不了，就不要勉强了。不抽的最好也不要去尝试了。不过我相信，A每天运动两小时后点支烟一定比整天不爱活动吃油喝辣的B活得要久一些。",webtext2019zh\web_text_zh_testa.json
"问题是如何评价曝光的花少二未播素材？,简单的描述是如题<img data-rawwidth,正文为一直看花少，三季都追过，我一直觉得有一个许晴这样的女生做朋友也挺好的，她很矫情，总是一副文青范儿，有时候会让你觉得很作，但是她没坏心，对你交心就会真的掏心掏肺，有什么事都会说出来，也懒得和你演，心里没有那么多小九九，不会对你当面一套背后一套，即使有一天你们闹掰了，她可以很洒脱的和你绝交，也不会回头说你坏话，我觉得这样的朋友很好啊。当然你和她成为朋友的前提条件是精神上的契合，但是能够成为朋友的前",webtext2019zh\web_text_zh_testa.json
"问题是大家对第二届大陆健力纪录赛抱有多大希望？以及如何评价唐人健力，希望圈内人士能够给出中肯的评价？,简单的描述是群众反应问题描述有偏向性，索性直接看问题。<br><br>大家不要撕，理性探讨<br><br>硬要撕，麻烦拿出证据，空口无凭与污蔑无异。<br><br>力量举本来就小众，即使在欧美也是如此，国内<br>更小众<br>喜爱这项运动的人，在这个圈子里的人，都各自理性一点，真的，互相撕要有理有据，不然几张嘴真的能毁了你们自己多年的努力（你们都是为国内力量举的推广做出过贡献的人，互相拆，互相撕，不会对此运动在国内的发展起到好的作用）。,正文为1.我觉得国内现在成型的几个比赛办的都还不错啊，起码越来越好了，力量举也有越来越多人知道它正视它。你问我抱多大希望不指望办成国际规模，但对现阶段来说也一定足够正规。2.本来的大学生赛突然多了个公开组，然后你想参赛来不及备赛。我对这个现在关注不够多，不知道是不是之前从来没人提过今年大学生赛可能加设公开组的事情。即使没有，那就不参加咯，如果很多人因此不参加那他这次的公开组就会办的失败，下次自然会有所",webtext2019zh\web_text_zh_testa.json
"问题是公务员真的那么好吗？,简单的描述是这几年，同学都在一窝蜂地考公务员，求问问答社区上的公务员同志们，感觉真的那么好吗？,正文为怎么说呢，公务员就是个职业，和围城的思维差不多，在里面带久了就会发现里面的问题，就会觉得烦，想跳槽，外面的人则满怀着好奇心在门口探头探脑，其实公务员早已不是啥热门职业了（人们真正想去的还是垄断国企，事少钱多，当然是终身合同的那种），人们在聊天时，表面上很羡慕，其实真让他们来做的，未必有几个。但是有一点，如果你在这个圈子里或者说在所有行当里，不保持进步的话（这里的进步就包括你的能力地位还有其他的",webtext2019zh\web_text_zh_testa.json
"问题是生孩子对女性健康是利大于弊还是弊大于利？,简单的描述是读过一些不知道可靠与否的报道，说生育对女性健康有利，列举的原因五花八门，什么未生育的妇女得乳腺癌卵巢癌几率大于生育过的妇女等等。但是看到身边的女性大多抱怨生育之后身材松弛，精力下降，体质变差。还有一个朋友说她生孩子之后如果大笑就容易不小心漏尿。请问学界对这个问题有比较一致的看法吗？生育这件事情本身对女性的身体健康的影响是如何的？<br><br>-------------------<br> 补充：<br>首先感谢田老师拯救此题，也感谢在楼下认真用自己的或朋友的亲身经历来回答此题的人。和很多知友提出的一样，本题只是单纯从母亲身体健康角度看待生育，并且希望尽量减少意识形态对这个问题的影响。生育对族群延续如此重要，必然会极大地受社会文化影响， 具体到个人也是一样，人们为了各种各样的原因生孩子，不可能只考虑健康因素。但是这并不妨碍我们去了解生育给女性健康带来的影响，没有必要去回避这个问题。,正文为如果能回到两年前我绝对不会要孩子。怀孕前期孕吐吐到喉咙出血，每天被逼着吃好多肉肉肉，一天就会被说，哎呀那个谁家的孩子八九斤，谁家的孕妇一天吃好多。到孕中期不怎么吐了，吃补铁补钙的药吃的胃反酸到喉咙疼。怀孕后期行动不便，腰疼腿疼，浑身发痒睡不好觉，等着生产的那天就像是在等死一样害怕。生的那天像是被卡车压了一天，生产完各种问题就来了。腰痛的睡不着，以前引以为傲的细腰变成瘪了的气球，护士开奶，痛的",webtext2019zh\web_text_zh_testa.json
"问题是和外国人结婚是什么体验？,简单的描述是,正文为------------------------------------------------------------------------------------------------------------------------ 沙漠中的饭店 我的先生很可惜是一个外国人。这样来称呼自己的先生不免有排外的味道，但 是因为语文和风俗在各国之间确有大不相同之处，我们的婚姻生活也实在有许多无 法共通的地方。当初决定下嫁给荷西时，我明白的告诉他，我们不但国籍不同，个性也不相同 ，将来婚后可能会吵架甚至于打架。他回",webtext2019zh\web_text_zh_testa.json
"问题是如何评价张文顺之女张德燕在微博上说不知道曹云金手里的印章是否是张文顺的？,简单的描述是张德燕说并不知父亲有此章，郭德纲转帖说张文顺临去前只赠与了皮帽，大褂，郭问有无印章，曰，无。,正文为1.张的女儿在德云社工作，人在屋檐下。2.可能她确实不知道有没有。即没承认，也没否认。常理判断，如果不是啥珍贵的东西，随手送人个物件，自己记不记得都难说，更何况家里人。对此我倒是很理解，我爸也是老师，很多年前班上有个学生家庭条件不是很好，钢笔笔尖都是坏的，作业的字迹都是粗粗细细，纸也都被划破几处，我爸就送他一只自己用过的旧笔，鼓励他好好读书，n年后，同学聚会请我爸吃饭，席间，他拿出这支笔，说他珍藏",webtext2019zh\web_text_zh_testa.json
"问题是如何评价段奕宏的演技？,简单的描述是从我的团长我的团开始大爱段奕宏，之后了解了一些。那么段奕宏从专业角度来看，演技如何？,正文为段奕宏演戏有两个特点 1，演技扎实，台词好，塑造角色一人千面，圈内有“戏妖”之誉，呈现角色性格鲜明，戏路宽广，从不重复自己。他曾塑造过不甘凌辱的杀手罗阳刑警本色食人魔细伟痴情鬼爱有来生叛逆之子黑娃白鹿原也有集中营里杀身成仁的儒将周尚文记忆的证明妖孽特种兵教官袁朗士兵突击，个人最爱我的团长我的团龙文章，当真是深刻入骨的演绎。视频 段奕宏台词集锦在线播放优酷网，视频高清在线观看 2，段演戏感染力极强，情感深入。作为",webtext2019zh\web_text_zh_testa.json
