content,file_path
"问题是喜欢但不合适的人要分手吗？怎么狠下心呢？,简单的描述是,正文为问题读毕，脑海里莫名闪现了小时候看的某杂志中页上的一个小笑话： 有个人很用心去追一位有名的大美女，每天吃很多美味逛很多美景做很多美事...久而久之，美女被这份盛情打动，跟着他回家了。但从那以后再没了美味美景美事，美女发现自己受到的关注也越来越少，便质问那人为何有如此变化。那人回答道，鱼都上钩了，还会再喂鱼饵吗？ 古人先辈有言：纸上得来终觉浅，绝知此事要躬行。任贤齐有首歌也唱到：相爱总是简单，相处太难",webtext2019zh\web_text_zh_testa.json
"问题是圆珠笔的“圆珠”很难生产么？,简单的描述是cp李克强：钢铁产能过剩 却生产不了圆珠笔的“圆珠”,正文为承蒙大家欣赏，这里统一回答评论里的问题。另外请各大公众号转载注明出处，谢谢合作。1现在大家都用中性笔，水性笔，谁还用圆珠笔？ 根据QBT3651.2-1999圆珠笔名诃术语行业标准，凡是利用球珠滚动带出书写介质形成字迹的书写工具统称为圆珠笔。其书写介质为油性的即为传统的油性圆珠笔书写介质是水性的称为水性圆珠笔（水性笔），书写介质的粘度介于油性和水性之间的称为中性圆珠笔（中性笔）书写介质的粘度介于油",webtext2019zh\web_text_zh_testa.json
"问题是靠左行驶靠右行驶与驾驶座位的左右有什么联系吗？与左手换挡还是右手习惯有联系吗？,简单的描述是,正文为正好有空回答一下这个问题，之前做右驾项目曾经简单研究了一下不同驾驶位置的起源。世界上靠左通行的国家和地区大部分是过去大英帝国的殖民地。曾经，靠左通行是世界的主流。在过去的西方国家，基本上所有人都是在路的左边走，因为这是在西方暴力的封建社会最明智的选择。既然大部分人的惯用手都是右手，那么那些骑士们更喜欢走在左边，这样他们的右手离潜在的对手更近，而剑鞘远离对方。同时，这样也可以避免大家走在路上时剑",webtext2019zh\web_text_zh_testa.json
"问题是我该如何解救跨性别以及性格阴郁的弟弟？,简单的描述是我弟弟1995年人，从小到大性格比较内向腼腆，内心比较敏感，爱哭鬼，但在此刻之前一直是家人眼中得乖儿子，老师眼中的乖学生。从小学到大学，没有交过什么好朋友，唯一的两个是和他性格比较相似的三好学生。他见了老师亲戚邻里会害羞，不好意思喊人打招呼，家里教育多次无果知道他内向也就习以为常了。他比较善良，会主动帮家里分担家务活，也不和“坏同学”在一起让父母操心，从不愿多花一毛钱零花钱，学习成绩中上，一直顺着家里的安排在成长，渡过自己的小初高学习生涯。转眼间，时间很快就到了高二升高三阶段（住校生），这时他才拥有了自己第一个QQ号，当时我已工作，为他买了他人生的第一部手机，我很开心，可以有事没事跟他打电话，跟他聊qq，家里也能够随时与他保持联系，可这也是噩梦的开始。我会频繁的从他空间里看到血腥以及死亡相关的信息，他会给我发信息说自己不想活让我自己照顾爸妈，这辈子对不起之类的话。我担心我害怕，我不敢告诉父母，害怕他们因为年老操心而无助没有告诉他们。我想或许他因为高考压力，期间一直在开导他，关注他，给他正能量，希望高考结束后一切可以好起来。就这样战战兢兢的终于高考结束了，我比他还要开心，我认为美好的大学生活可以让他开朗起来。高考分数线下来的时候，离二本只差了四五分，家里和老师在一切毫不知情的情况下，要求他复读，当时他已被老师开车带去了学校，我打电话强烈要求下，才最终没有让他继续复读生涯。填报志愿，最终选择了离家较远的南方二线城市的大学，这座城市现代化与历史人文气息相结合，绿色植被布满街道景观，我很开心，他可以在这样的环境下学习和成长。这时送了他第二部手机。噩梦继续降临。<br>放假回家我无意间发现了他自己深藏内心很久的秘密，他想当一个女孩！并且因为不是一个女生而想去死，想死后投胎可以投为女儿身。他说因为小时候对性别认知不清楚，穿我裙子后，才知道他是男生。天，我的脑袋要炸了！回想起来他20多岁的大男生，天天看的只有各种动画片儿，这些动画片里包括几岁小朋友看的那种，他嗓音细细的，说话细声细语，走路轻飘飘，跑起来“啪啪”的。我完全理解不了他的内心世界了，我不知道该如何去解决这一切。很快，大学成绩单下来了，挂科四五门，有的甚至是零分。他并不愿为此多解释什么。家人苦口婆心的劝导无用无果。<br>大一下学期依旧挂科，老师，班长反馈信息，不去上课，他自己说自己不想上学，在宿舍睡觉。一年一万多的学费拿去睡觉了我可怜的爸妈。最终，他还是说了不去念书了，学不进去。起先我是反对的，后来听了他的想法开始试着去说服爸妈，让他休学一年，给他一个磨练的机会，我也希望他真的可以长大点。期间父母心情低落到底，各种落泪失眠，唉声连连，他们本身是很传统的人，对于自己儿子这样的性格无学历无本事去闯社会显然信心是不足的。当然有我去照顾他，他们多少还是放心些，于是不远千里，为他办理了休学手续。<br>他现在在我身边，我希望可以给他些正确的指引和开放式的相处，可一年时间过去了，他仍旧没有改变反而变本加厉的想去吃药，想去变性。去买女生卡哇伊的衣服，头饰。加入了北京的lgbt俱乐部。<br>父母是身体素质一般，思想保守传统的老人，他们接受不了这样的新鲜事务，他们太在意这个儿子，因为太爱所以更加担心。我像父母隐瞒了这件事情，我也害怕他们承受不了。<br>这三年，我和男友一直在寻找各种机会去了解这个圈子，去劝导他，希望他可以正常，为父母负点责任好不好！我知道，他痛苦，所以他一直死啊活的，但是在中国，没有多少人可以活的那么自由自我的，这三年我很感谢我男朋友，他把他当做自己亲人一样操心如果没有他，或许我也被抑郁了。。。但现在真的有些崩不住了，我担心他，我担心父母，我该如何拯救他，我又该怎么做。<br><a data-hash,正文为他即使未来成为了女生，也不会对你有什么影响不是吗？也不会因为他成为女生，地球就不转了。其实这就是一件很私人的选择问题。所以你完全不必要为此而焦虑。你需要做的是教育他： 告诉他，想成为“她”，就要比一般男生更努力更优秀，（因为道路更艰难）你不应该放弃你的学业等等之类的。你需要掌握足够的人生资本，才能在未来的道路上选择更宽泛。",webtext2019zh\web_text_zh_testa.json
"问题是中学语文课本里为什么存在大量思想性和文学性都很差的文章？,简单的描述是政治说教或者因为历史原因而保留下来的文章暂且不去谈它，即便是一般的中学语文课文，水平很好的也极少见。尤其是现当代散文杂文，语文教材选择的要么很平庸，要么写作技巧很差，要么不知所云。除了古典名著摘抄鲁迅作品之外，中学语文教材能给人留下深刻印象的极少。为什么？,正文为多数都在说高中语文课本，那我说说初中。题主说不要说政治与历史原因可是，某种程度上好文章就是被历史淘洗后仍然留下的，课本几经调整仍然难以割舍的。此外题主说中学语文课本中没多少会被记住的可能我是个例？到大学，研究生，工作，初中语文课本诸如岳阳楼记送东阳马生序等文言文经常身处情境，忍不住脱口而出其中的句子。背影从百草园到三味书屋孔乙己等白话课文（此篇貌似都有被问答社区玩坏的趋",webtext2019zh\web_text_zh_testa.json
"问题是柳传志在“逻辑思维”里提问，如何互联网来销售他的“柳桃”（猕猴桃）？,简单的描述是他怎么不来问答社区提问（惊讶）？<br>柳传志的要求：<br>1 题目 ：如何低成本，用互联网营销，卖好“柳桃”（即猕猴桃）<br>2 产品信息：个头大，口感好，营养丰富<br>3 可提供产品特殊包装，自由创意<br><br>你可以用文字一分钟的语音，两分钟的视频，讲述自己对于“柳桃”营销的理解和具体的落实方案。<br><br>提交地址：Liu tao plan vip .,正文为用柳桃向前辈致敬，让所有网商都来卖柳桃 知客CRM赵航 前两天，柳传志柳老在罗辑思维对着互联网江湖发出英雄帖：卖柳桃。惹得我这坚守在传统管理软件行业却对互联网江湖心向往之的小烧年，是一阵内心骚乱呐。都是在计算机上混的邻居，咋的互联网那边就这么热闹类？骚乱之余还有一点痒。于是暗下决心，务必弄出点创意来。冰桶挑战的思路想过，这招就凭柳老的“脸”，肯定能弄出个动静无疑。只是刚被玩过的东西再被拿出来，总少",webtext2019zh\web_text_zh_testa.json
"问题是有什么可以一天改变命运的方法吗？,简单的描述是一般来说，要改变自己的命运都需要很长的时间，可是很多人往往缺乏耐心，对见不到成效的事情不能坚持，那么，有没有可以在极短时间内就改变命运的方法呢？比如说，根据某一宗教上的说法，只要有人能抄写僧伽吒经这部经典，那么就可以梦见自己的前世，灭除五无间罪。有没有像这样，极快就能见效的方法，可以让人建立起反馈机制。无论是在习惯的培养上，还是为人处世上，无论是通过科学方法，又或者是宗教上的说法，可以说出来让大家分享一下吗？,正文为当然有，而且方式有好多好多种：行动：自杀，生命结束，命运就产生改变了。去打警察一顿，会因袭警进去，有犯罪记录，人生进入艰难模式，命运被改变了。现实还也有案例，等美女遇到罪犯（要是没有罪犯可以创造，不管成败都会改变命运）的时候，然后去救驾，你被对方干掉或美女看上你了，人生都会改变。等恐怖事件发生时你应该猛冲上前。要么被对方干掉要么你干掉对方，命运都会被改变的。运气：存23万到余额宝，然后每天用",webtext2019zh\web_text_zh_testa.json
"问题是玩游戏时突然翻盘是什么样的感受？,简单的描述是最近玩守望先锋，有几次，只想滑水。不过到最后时间突然爆发，翻盘了。所以想问问大家玩游戏突然翻盘是一种什么样的感受。,正文为沃斯卡娅工业区，进攻方，已经要准备倒数了。对面还剩下三个人在据点，我们这儿还活着的就剩我了，感觉要输了。我一不小心暴露了行踪，这群人突然就开始追着我DJ打。看他们没炮台，我直接冲进了他们的据点，各种拖时间加时。在三个敌人之中浪，我的心理压力也很大啊！ 我感觉自己快不行了，马上滑了出去，对面三个居然还追着我打？！！ 挣扎了一会儿，然后就。。。莫名其妙的就赢了。。。？ 全场最佳，源氏切了他们刚从复活",webtext2019zh\web_text_zh_testa.json
"问题是面对2016台湾大选的结果，北京有可能作出什么样的表态？,简单的描述是蔡英文在2016年1月16日的台湾大选中当选为台湾领导人。对此你认为大陆的政府有可能做出什么样的表态？,正文为吟游诗人 蔡英文选后fb上的讲话已经说明白了 虽然没有明确说九二共识，但是也说会在中华民国宪政体制下推进两岸交流 还是会和我们想的异样，积极保持现状而已。那既然这样，中央就应该没有什么实质性的举动，即便蔡英文要清算国民党党产也ok，毕竟中央这次从头到尾就没管过国民党这就可以看出态度了。从今往后，咱就不跟你玩虚得了，咱们公事公办。而公事公办之后，去年经济已经差点开始萎缩的台湾还剩什么竞争力呢？ 不",webtext2019zh\web_text_zh_testa.json
"问题是年收入100万在目前中国属于什么水平？,简单的描述是年收入100万似乎对于很多打工和创业者都是奋斗的第一个标杆，在目前中国，稳定年收入百万到底处于什么水平呢？<br>----<br>本题来自<b>问答社区圆桌,正文为上了问答社区，才知道中国提前35年成为发达国家。",webtext2019zh\web_text_zh_testa.json
"问题是体重120斤和100斤的世界是完全不同的吗？,简单的描述是165 <br>节食跑步<br><br>,正文为深夜找到之前胖的全身照 有多可怕不言而喻吧！ 很多人问我怎么一个月瘦下来的 我再说一次 我并没有刻意减肥 是失恋太痛苦 整日吃不下睡不着 一个月来了三次月经 自己就瘦下来了 希望大家都不要经历这种痛苦 深夜来怒答一波 毕竟一个月时间从122瘦到100 我估计应该是没人的 当然方法我也不想大家有 因为失恋真的太可怕 话不多说 可我没有全身照 120的时候只有和前任的合照 现在瘦了的照片也没全身的 只能放标准照了 120的时侯我从",webtext2019zh\web_text_zh_testa.json
"问题是如何看待长沙高中两班女生约架，班主任劝架未果后参战？,简单的描述是,正文为因为本人也是中职教师一枚，所以对此次事件也比较关注，那么我就来谈谈我的看法。这次事件发生在长沙的一所中专学校，新闻评论里有些老师说差学校屁事多，话虽然有些难听，但这就是事实。省重点的孩子们天天都忙着学习，谁还会去干约架这种事。涉事教师名叫张元治，为该校语文教师，同时担任班主任，班主任职务已被辞退，有没有被开除校方未公布。绝大多数网友都力挺张元治老师，认为他爱护学生，护犊子。但也有少数网友反对。",webtext2019zh\web_text_zh_testa.json
"问题是学小提琴最难的是什么？,简单的描述是,正文为我觉得最难的是辨别音准 我学过6年的小提琴 其实运弓 把位这些都是可以靠每天3个小时以上的练习 锻炼出来 很简单的一个事实 我练了6年的琴 我左手手指的伸展度要强于右手 所以把位啊 运弓啊 这些都可以靠每日训练到位 但是最后导致我不能学下去的原因是 我听不出音准 其实外行是听不出我拉的声音不准的 但是作为专业的行家 音准绝对是导致一首曲子是否合格的第一标准 这个靠练习是很难达到的 比其他相对机械的基本功 要难多了",webtext2019zh\web_text_zh_testa.json
"问题是河流规划中五十年一遇、百年一遇的标准是怎么体现的？,简单的描述是是体现在类似堤防高度水工建筑物坚固程度等要求上吗？有没有具体的标准和案例？,正文为一关于“重现频率”的科普 1多少年一遇一般是值得重现频率，比如1的频率指的就是百年一遇。0.1的频率指的是千年一遇。2通过水利上的“适线法”推求相应的频率（比如1，0.1等）所对应的洪水流量。方法大致如下：先调查某地水文站的降雨频率，大概会得出这样一个表格 红色框里面是这么多年每一年的降雨量，绿色框里面是这些降雨量从大到小排列，m是序号，X是是降雨量，根据以下公式（摘抄自课本工程水文学（第四版",webtext2019zh\web_text_zh_testa.json
"问题是你是从哪一刻喜欢上阿米尔汗的？,简单的描述是初中时期看了未知死亡，高中时期看了三傻，后来当我才惊奇地发现它们竟然是同一男演员主演，我就立马因他的颜值和演技而入坑了。于是去看他的作品地球上的星星孟买日记抗暴英雄印度往事为爱毁灭巴萨提的颜色心归何处觅迹寻踪幻影车神3PKDangal当然还有真相访谈，通过作品了解他，才发现这是一个“始于颜值，陷于才华，忠于人品”的追星过程吧他真是印度的幸运。有米叔的粉丝么？来分享一下你是从哪一刻喜欢上阿米尔汗的,正文为以下是我和我朋友的对话 她你不喜欢李易峰吗？ 不喜欢，我不明白一个要演技没演技要长相没长相的人是怎么火起来的 她啊李易峰还不帅 那你觉得谁帅 我喜欢一个印度明星 阿米尔.汗 她你居然喜欢一个印度明星！（笑） 我无言以对 问我为什么会喜欢一个印度明星 我回答不上来 但有一句话深深影响我 “我出生在这个国家是我的无奈，如果我的子孙后代出生后我们的国家还是这个样子，就是我们的无能了” 能用一己之力改变一个国家",webtext2019zh\web_text_zh_testa.json
"问题是在南京开一家服装店，预算二十万，小商铺类型，从零开始，有没有一个整体规划与步骤？谢谢。?,简单的描述是服装 开店 创业,正文为想不到居然没人回答，好吧我这个外行先来抛砖 第一步，制定计划。二十万，对于服装店不算多（如果资金使用不合理的话），当然也不算少。关键是如何用好着二十万，建议分成几份，第一份（一次性投入），转让费装修费进场费？？？ 第二份（流动性资金）6个月内的店租人工货款 第三份（备用金）勇于营销推广或者纯粹备用，记住半年内所有开销最好都靠着二十万！！！ 第二步，找客群，与其说找客群，不如说找店铺。大多数服装店",webtext2019zh\web_text_zh_testa.json
"问题是你在网上聊天时看到过哪些特别逗或者贱的聊天表情呢？,简单的描述是如题，想收集一些比较有趣的表情。,正文为打开邮箱发现居然被邀请了， 然后我看见了题目， 一点都不想谢邀！！！ 干嘛啦！ 我是很逗还是很贱吗？ 啊？！ 这位旁有你放学憋走，我们谈谈。",webtext2019zh\web_text_zh_testa.json
"问题是18考研er，现在感觉动力不足，该怎么办呢？,简单的描述是现在在自习的时候经常走神效率低，另外就是很多时候不想去自习或去了也不想看。说一下我有关考研的一些想法吧。本科学的党史（被调剂的），开始就不喜欢这个专业，但感觉其他的文科专业也没有太感兴趣的，再加上一直妄想时间长了会培养出专业感情（事实证明是错的）所以没有转专业。其实回顾走过的大学历程，迷茫的时间多一些，在大二一次偶然的机会接触到了PS等设计软件，从此一发不可收拾，还包过素描班（其实从小喜欢画画，在高二想做美术生的，因为家里条件不允许防放弃了），所以现在一直想工作的时候找平面设计相关的工作，也算是坚持理想顺便赚钱了。那你肯定会问为什么现在是在准备考研（而且还是考本专业），不是去找工作呢？原因有几方面：首先是感觉自己想要去从事的平面设计类的工作更注重实际的能力（作品），而自己现在感觉能力不足，所以想借想借上研究生的三年时间多以学校为依托一些实习的机会，顺便借考研去一个稍大一点的城市（多些机会）。因为我考研的目的是想换个大些的城市顺便利用三年的时间去实习，所以选了好考一些的道路（非985的学校，考本专业）。其次就是家里的原因，家里一直要求我考研（而且最好是本专业本校），他们认为这样将来还找工作一些（公务员一类的），所以考不考这个研究生成了目前我和家里矛盾的焦点。之后就是准备考研，然后现在出现了开头说的那些问题。,正文为动力不足？ 大可以去人才招聘市场试试你准备的简历 在一个炎热的上午，挤在一群人中间来来去去。你直接抓一家问你们是不是500强 有无五险一金这种烂大街的靠谱问题 我要的不多 包食宿，待遇好，同事好，环境好。另外，我个人还行（送上你的简历）。如果有一家500强企业哭着喊着留你别走别走三年后你就是你同学聚会TOP3 成功了请直接把这个问题改成根本不需要高学历我一样让他们踩破门槛，0高层次教育成本教学 如果不能，没",webtext2019zh\web_text_zh_testa.json
"问题是有哪些高中不会讲，但解题时非常好用的知识（高考能用的）？,简单的描述是有关数学物理化学生物的。,正文为叉乘计算法向量。数学立体几何中，平面的法向量用平面内两条相交直线的矢量积（也称叉积）计算，取代复杂而慢的解方程。答主在信息学奥赛的计算几何中学到了这个方法后，数学课上几乎所有涉及平面法向量的课堂练习都成了班级第一个算出来的同学。尽管你不能在高考卷上直接写两个向量叉乘，但你可以老老实实列方程，然后解得写你的叉乘结果。--------------------------------- Update 2017.7.1 有人问到如何计算，我就补上公",webtext2019zh\web_text_zh_testa.json
"问题是本人24岁，脸上有红血丝，主要集中在两颊部位，平时该怎么护肤呢？,简单的描述是现在我用的欧诗漫营润弹力系列的护肤品，兰芝的隔离霜，相宜本草水凝玉肌的眼霜，该用什么面膜吗，我想变白白,正文为我和楼主一样大，皮肤比较薄，再加上之前都用美白，去油系列的护肤品，所以我脸颊和鼻侧都有红血丝。今年三月份，我才开始意识到自己皮肤的问题，告诫楼主千万慎用美白产品，那些或多或少都会削减皮肤的角质层，这样红血丝会越来越多。可以选用低敏修复类的护肤品，我这大半年在用法国的药妆品牌，主要是雅漾和理肤泉。这两个品牌都有专门去红血丝的产品，我现在用的雅漾，红血丝稍微好点了。想美白的话，避免把那些美白产品涂",webtext2019zh\web_text_zh_testa.json
"问题是如何判断伴侣在婚后会不会有家庭暴力？,简单的描述是如何判断伴侣在婚后会不会有家庭暴力？<br>编辑者补其实现在女性对男方施加家庭暴力的例子也不少，只是因为在传统观念中女人处于弱势地位不太被人重视,正文为我就说一个危险类： 1表面脾气好，其实是特别能够忍的。2沟通能力和表达能力不好的。这两点同时具备就是高度危险品（冲动型伤害的概率会比其它类型高。） 而这种表面上的形象就是好好先生。很具迷惑性。话说你们评论里是有么喜欢躺枪啊",webtext2019zh\web_text_zh_testa.json
"问题是武林外传中有哪些情景你两次看的感受是不一样的？,简单的描述是,正文为以前上初中的时候看武林外传，每次看到大嘴对蕙兰毫无保留的痴情与思念就觉得很感动，当初也因为有喜欢的人比自己优秀，故而心理上自动将大嘴归为自己人，同时为大嘴（其实是自己）的痴情点赞。后来我上大学之后再看，就觉得，大嘴单身一辈子也没啥可怜的。一个人，有喜欢的人，一边觉得自己觉得配不上，一边却除了痴情别的给不了任何东西，自己一身缺点意识不到，也不去追求进步变成更好的自己，依然保持一身的毛病，依然的永",webtext2019zh\web_text_zh_testa.json
"问题是你在游戏里做过最无聊的事情是什么？,简单的描述是题主干过最无聊的事情就是玩98世界杯的时候用门将带球带了90分钟,正文为dota AI，近卫天灾全部设置为电脑，自己跳到裁判位，静静的看电脑厮杀",webtext2019zh\web_text_zh_testa.json
"问题是金庸小说里，让你印象最深的是哪一段？,简单的描述是我印象最深的是白马啸西风里，女主最后牵着马离开，心里说了一句话：是的，那都是很好很好的，可是我偏不喜欢。。泪奔。。,正文为郭襄回头过来，见张君宝头上伤口兀自汨汨流血，于是从怀中取出手帕，替他包扎。张君宝好生感激，欲待出言道谢，却见郭襄眼中泪光莹莹，心下大是奇怪，不知她为甚么伤心，道谢的言辞竟此便说不出口。却听得杨过朗声说道：“今番良晤，豪兴不浅，他日江湖相逢，再当杯酒言欢。咱们就此别过。”说着袍袖一拂，携着小龙女之手，与神雕并肩下山。其时明月在天，清风吹叶，树巅乌鸦呀啊而鸣，郭襄再也忍耐不住，泪珠夺眶而出。正是",webtext2019zh\web_text_zh_testa.json
"问题是为什么清朝皇族不汉化？,简单的描述是满族终清一世都没有穿汉衣，说汉语，用汉字，而禁胡衣胡饰胡语，哪里来的自信？剃发易服的自信呢？,正文为题主哪来的自信",webtext2019zh\web_text_zh_testa.json
"问题是iPhone7/iPhone7Plus的上手体验如何？,简单的描述是第一批预定用户应该已经收到货了。,正文为突然意识到一点， 传统的自拍杆不能用了",webtext2019zh\web_text_zh_testa.json
"问题是对于外国人来说，汉语是门很难学的语言吗？,简单的描述是,正文为来..我们先学一学汉语里的量词。一张纸 一辆车 一只狗 一匹马 一头牛 一块砖 一座桥 一根葱 一颗菜 一个人 一扇门 一束花 一把盐 一片海 一滴水 一滩水 一杯水 ........",webtext2019zh\web_text_zh_testa.json
"问题是大家被偷得最惨一次经历是怎样的？,简单的描述是,正文为小时候家里有辆福特野马，前挡风玻璃被砸了，就偷了我一个篮球，换个美国原厂的玻璃接近10W",webtext2019zh\web_text_zh_testa.json
"问题是如何看待深圳地铁开放女性优先车厢？,简单的描述是,正文为如果有男性无法理解这种政策是一种对女性极为不利的性别歧视的话，有劳你们想象一下这样的一种政策：开一节绅士优先车厢，鼓励不是咸猪手的男性都搭乘该车厢，其余车厢作为男女混乘车厢使用，虽然大家并没有说搭乘混乘车厢的男性是咸猪手，但你如果不是咸猪手的话，怎么就不能更积极一点地去挤上绅士优先车厢呢？果然还是觉悟不够高。好了请男同胞们想象一下这副画面。答主已婚大叔一枚本答案24小时内匿名",webtext2019zh\web_text_zh_testa.json
"问题是如何评价一个黑客的水平？,简单的描述是,正文为假定题主所说的黑客不是指那些刷钻，抓鸡，日站，啊D。而是指已经具备了可以自己写东西，结合经验，可以独立挖洞，思路猥琐且具有几年经验的黑客 那么下面的个人意见可以作为参考 1，涉及领域光。详情创宇的技能表，真的很全面， 并不是我在卖广告，我不是创宇的人。但他们的技能表，很务实， 无论从技术角度，还是学习角度， 都需要时间和经验累积才能达成的。一个略有资格的人，不会只说自己会什么， 而是自己擅长什么",webtext2019zh\web_text_zh_testa.json
"问题是做基于医院HIS，电子病历的数据挖掘怎么样？,简单的描述是从医院拿到数据，然后在基于这些数据做数据挖掘，市场前景怎么样？,正文为以前在安贞医院曾经用10万份电子病历数据做一科研课题，是指女性月经和冠心病的联系，如果是医院内部做科研，比较方便获取数据，如果是外部公司，可能性不大 对于国内的电子病历，虽然有了一个试用标准，大概是去年薛万国几个老师整理出来的，进度明显落后正在使用的电子病历系统，而且各家存储规则不一致，且每个医院的模板又有不一致的地方，导致数据存储也不一致，这个工作量很大 不知道你想基于哪家电子病历做数据挖掘，",webtext2019zh\web_text_zh_testa.json
